name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
E_Libyian_Desert,3.144850045540137,0.00262038477595716,False,0.020895522388059702,True,lstmres_corr_top1_ens,li_lstm_full,2
C_West_Australia_Coast,-3.1050374537346825,0.0029415264866449226,True,0.02238805970149254,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Mackenzie_River,-2.9827271651707994,0.004173469385812709,True,0.023880597014925373,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Madagascar,2.5639943885317034,0.012960586190087109,False,0.02537313432835821,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Kamchatka_Peninsula,2.559502225309941,0.013111670887604851,False,0.026865671641791045,True,lstmres_corr_top1_ens,li_lstm_full,2
E_Egyptian_Western_Desert,2.5585464716979267,0.013144021128052649,False,0.028358208955223882,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Yellow_River_Huang_He,2.487860320488277,0.015746980704006444,False,0.029850746268656716,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Yukon_River,-2.4424858957025664,0.017654370911420216,True,0.03134328358208956,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Iberian_Atlantic_Coast,2.363514313644723,0.02147440017004365,False,0.03283582089552239,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Irrawaddy_Sittang_Salween_Basin,2.3344083575229724,0.023058774589254757,False,0.034328358208955224,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Mississippi_River,-2.329979329685343,0.023308789693044427,True,0.03582089552238806,True,lstmres_corr_top1_ens,li_lstm_full,2
E_Sahara,2.2018658226317416,0.03166553393573256,False,0.0373134328358209,True,lstmres_corr_top1_ens,li_lstm_full,2
C_East_Central_Africa_Coast,2.201178251741265,0.03171672316040314,False,0.038805970149253737,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,-2.187380007571874,0.032759493946186054,True,0.04029850746268657,True,lstmres_corr_top1_ens,li_lstm_full,2
C_North_East_Siberian_Sea_Coast,-2.1790444770538118,0.033403923345800744,True,0.041791044776119404,True,lstmres_corr_top1_ens,li_lstm_full,2
E_Tarim_He_Lop_Nur,2.045042770616395,0.045396853348837606,False,0.04328358208955224,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Indus_River,1.92821075302286,0.05872902600472381,False,0.04477611940298508,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Limpopo_River,1.8073825873124862,0.075889570591624,False,0.046268656716417916,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Amazon_River,1.7835857400649764,0.07972306316309782,False,0.04776119402985075,False,lstmres_corr_top1_ens,li_lstm_full,2
C_Southwest_Hudson_Bay_Coast,1.7702132983456256,0.08194725071512818,False,0.049253731343283584,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Danube_River,1.7622736385985824,0.08329208887647019,False,0.05074626865671642,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Shebelli_Juba_Rivers,1.7412021103354722,0.08695038755812673,False,0.05223880597014925,False,lstmres_corr_top1_ens,li_lstm_full,2
C_West_Continental_Europe,1.6809233029931991,0.09815606130183752,False,0.05373134328358209,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Mekong_River,1.6433935196092133,0.10571230041824813,False,0.055223880597014934,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Upper_Lake_Chad,1.6306863502039508,0.10837562702121949,False,0.056716417910447764,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Saskatchewan_Nelson_Rivers,-1.6189155339332015,0.11089106184593452,True,0.0582089552238806,False,lstmres_corr_top1_ens,li_lstm_full,2
C_Uruguay_South_Brazil_Coast,-1.5911601747925501,0.11700983060108287,True,0.05970149253731343,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Amur_River,1.510926483974421,0.13623663628348706,False,0.06119402985074627,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Niger_River,1.3802690084867515,0.17280079715499586,False,0.06268656716417911,False,lstmres_corr_top1_ens,li_lstm_full,2
E_North_Central_Arabia,1.3479205299353223,0.18292521541833479,False,0.06417910447761194,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Murray_Darling_River,1.3239889681278834,0.19070111692629688,False,0.06567164179104477,False,lstmres_corr_top1_ens,li_lstm_full,2
C_Papua_New_Guinea_Island,-1.176833112162272,0.24406928217536927,True,0.06716417910447763,False,lstmres_corr_top1_ens,li_lstm_full,2
E_Lake_Eyre_Basin,1.0614669304212534,0.29287778310272344,False,0.06865671641791045,False,lstmres_corr_top1_ens,li_lstm_full,2
C_East_Ob_Bay_Coast,-1.0497583882485215,0.2981837314597416,True,0.07014925373134329,False,lstmres_corr_top1_ens,li_lstm_full,2
C_East_Hudson_Bay_Coast,1.0397025407632157,0.302793013509229,False,0.07164179104477612,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Lena_River,-0.9627744955293716,0.339657656879163,True,0.07313432835820896,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Congo_River,0.8997057286427875,0.3719972510577393,False,0.0746268656716418,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Rio_Grande_Rio_Bravo,0.8461871834348368,0.40092608342455693,False,0.07611940298507464,False,lstmres_corr_top1_ens,li_lstm_full,2
C_South_Gulf_of_Aden_Coast,-0.8008930018570175,0.42646228626159194,True,0.07761194029850747,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Zambezi_River,-0.732743157068725,0.46666617142612266,True,0.0791044776119403,False,lstmres_corr_top1_ens,li_lstm_full,2
C_Borneo,0.6944147042989434,0.4901945021378306,False,0.08059701492537313,False,lstmres_corr_top1_ens,li_lstm_full,2
R_Ganges_Bramaputra_Basin,0.5969720520892626,0.5528493671084633,False,0.08208955223880599,False,lstmres_corr_top1_ens,li_lstm_full,2
