subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,5,3953,59,-0.280273420929265,-0.3894519997345436,-0.17587423559342844,4.641016123078691,2.0271494112127803e-05
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,6,3953,59,-0.4041870619333148,-0.504699033452586,-0.30820863938908644,6.414198673664838,2.8028806063051846e-08
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,1,3953,59,0.4946049658302544,0.4186001420321646,0.5664281362807052,-10.269112962112786,1.1495065081799837e-14
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,2,3953,59,0.13676418519075184,0.01696952310731807,0.24854399613460001,-2.363001385782041,0.021501457807297987
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,3,3953,59,-0.02729337793887532,-0.1515669594977833,0.0791390220789421,0.43472457013816274,0.6653755724347739
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,4,3953,59,-0.14708051569246017,-0.25911433535707495,-0.0350131772411962,2.360125937993484,0.021653706165961007
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,5,3953,59,-0.2956418922458217,-0.4050982159996533,-0.19167016358081157,4.775647173346598,1.2578973098145976e-05
joint_full_cells,lstmres_corr_top1_s1,li_lstm_full,6,3953,59,-0.4299817566005264,-0.532219507558579,-0.3267287650287792,5.9895682960507735,1.418017476796241e-07
joint_full_cells,lstm_own_era5_ens,li_lstm_full,1,3953,59,0.4976216621142905,0.42596897357395536,0.5662158791096739,-10.605318576276956,3.3605858398835065e-15
joint_full_cells,lstm_own_era5_ens,li_lstm_full,2,3953,59,0.12922932167567114,0.010812726572602158,0.23756553005564127,-2.2784998388038575,0.026396780694237693
joint_full_cells,lstm_own_era5_ens,li_lstm_full,3,3953,59,-0.03500261995360465,-0.1608034260431615,0.07127437472612615,0.5609961980459761,0.5769611529319592
joint_full_cells,lstm_own_era5_ens,li_lstm_full,4,3953,59,-0.1656124379614503,-0.27899500785285286,-0.057519317758008705,2.653289767386646,0.010267323375027487
joint_full_cells,lstm_own_era5_ens,li_lstm_full,5,3953,59,-0.3211944492824781,-0.43263778124464236,-0.21888867629242903,4.962332651775468,6.4382447934825045e-06
joint_full_cells,lstm_own_era5_ens,li_lstm_full,6,3953,59,-0.45344299871966376,-0.5550722528504837,-0.3538336449406799,6.261437937244262,5.032152453249699e-08
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,1,3953,59,0.47868323073564856,0.3983554663561289,0.553659589890471,-9.23970484684985,5.346522055950478e-13
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,2,3953,59,0.09588621079197557,-0.023479471498065632,0.2070183455400622,-1.627804813725279,0.10898709187794796
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,3,3953,59,-0.08322089447083925,-0.20476782584809913,0.022169268336951656,1.339312533366236,0.18569391406717642
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,4,3953,59,-0.20586503273852963,-0.32305057272400617,-0.09631926531826242,3.3517605082897024,0.0014179833902469392
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,5,3953,59,-0.3541484031224016,-0.4739980666724443,-0.24840313926859403,5.526229343854576,8.11228063818904e-07
joint_full_cells,ridge_corr_top1_era5,li_lstm_full,6,3953,59,-0.4998997018770359,-0.6146933838549348,-0.4034867071164882,7.09050105694874,2.065461944443546e-09
joint_full_cells,kalman_ar1,li_lstm_full,1,3953,59,0.43718320554296997,0.3684149296728343,0.5102019799185834,-9.777964394966137,7.085768328439537e-14
joint_full_cells,kalman_ar1,li_lstm_full,2,3953,59,0.09840678350996257,-0.017473944740357687,0.20746230207903094,-1.740463970004712,0.08708091404609669
joint_full_cells,kalman_ar1,li_lstm_full,3,3953,59,-0.06156227156881644,-0.18157685911757296,0.03675944255486272,1.0245760956384873,0.3098176291879618
