tile,n_cells,area_km2
2222,144,111516.6328125
2223,144,111516.6328125
2224,144,111516.6328125
2225,144,111516.6328125
2226,168,130102.73828125
2227,144,111516.6328125
2228,144,111516.6328125
2229,144,111516.6328125
2230,144,111516.6328125
2231,144,111516.6328125
2232,144,111516.6328125
2233,144,111516.6328125
2234,144,111516.6328125
2235,144,111516.6328125
2236,144,111516.6328125
2237,144,111516.6328125
2238,144,111516.6328125
2239,144,111516.6328125
2240,144,111516.6328125
2241,144,111516.6328125
2242,144,111516.6328125
2243,144,111516.6328125
2244,144,111516.6328125
2245,168,130102.73828125
2246,144,111516.6328125
2247,144,111516.6328125
2248,144,111516.6328125
2249,144,111516.6328125
2250,144,111516.6328125
2251,144,111516.6328125
2252,144,111516.6328125
2253,144,111516.6328125
2254,144,111516.6328125
2255,144,111516.6328125
2256,144,111516.6328125
2257,144,111516.6328125
2258,144,111516.6328125
2259,144,111516.6328125
2260,144,111516.6328125
2261,144,111516.6328125
2262,144,111516.6328125
2263,144,111516.6328125
2264,144,111516.6328125
2265,168,130102.73828125
2266,144,111516.6328125
2267,144,111516.6328125
2268,144,111516.6328125
2269,144,111516.6328125
2270,144,111516.6328125
2271,144,111516.6328125
2272,144,111516.6328125
2273,144,111516.6328125
2274,144,111516.6328125
2275,144,111516.6328125
2276,144,111516.6328125
2277,144,111516.6328125
2278,144,111516.6328125
2279,144,111516.6328125
2280,144,111516.6328125
2281,144,111516.6328125
2282,144,111516.6328125
2283,144,111516.6328125
2284,144,111516.6328125
2285,168,130102.73828125
2286,144,111516.6328125
2287,144,111516.6328125
2288,144,111516.6328125
2289,144,111516.6328125
2290,144,111516.6328125
2291,144,111516.6328125
2292,144,111516.6328125
2293,144,111516.6328125
2294,144,111516.6328125
2295,144,111516.6328125
2296,144,111516.6328125
2297,144,111516.6328125
2298,144,111516.6328125
2299,144,111516.6328125
2300,144,111516.6328125
2301,144,111516.6328125
2302,144,111516.6328125
2303,144,111516.6328125
2304,144,111516.6328125
2305,168,130102.73828125
2306,144,111516.6328125
2307,144,111516.6328125
2308,144,111516.6328125
2309,144,111516.6328125
2310,144,111516.6328125
2311,144,111516.6328125
2312,144,111516.6328125
2313,144,111516.6328125
2314,144,111516.6328125
2315,144,111516.6328125
2316,144,111516.6328125
2317,144,111516.6328125
2318,144,111516.6328125
2319,144,111516.6328125
2320,144,111516.6328125
2321,144,111516.6328125
2322,144,111516.6328125
2323,144,111516.6328125
2324,144,111516.6328125
2325,168,130102.73828125
2326,144,111516.6328125
2327,144,111516.6328125
2328,144,111516.6328125
2329,144,111516.6328125
2330,144,111516.6328125
2331,144,111516.6328125
2332,144,111516.6328125
2333,144,111516.6328125
2334,144,111516.6328125
2335,144,111363.80053710938
2336,144,111363.80053710938
2337,144,111363.80053710938
2338,144,111363.80053710938
2339,144,111363.80053710938
2340,144,111363.80053710938
2341,144,111363.80053710938
2342,144,111363.80053710938
2343,144,111363.80053710938
2344,144,111363.80053710938
2345,168,129924.43395996094
2346,144,111363.80053710938
2347,144,111363.80053710938
2348,144,111363.80053710938
2349,144,111363.80053710938
2350,144,111363.80053710938
2351,144,111363.80053710938
2352,144,111363.80053710938
2353,144,111363.80053710938
2354,144,111363.80053710938
2355,144,111363.80053710938
2356,144,111363.80053710938
2357,144,111363.80053710938
2358,144,111363.80053710938
2359,144,111363.80053710938
2360,144,111363.80053710938
2361,144,111363.80053710938
2362,144,111363.80053710938
2363,144,111363.80053710938
2364,168,129924.43395996094
2365,144,111363.80053710938
2366,144,111363.80053710938
2367,144,111363.80053710938
2368,144,111363.80053710938
2369,144,111363.80053710938
2370,144,111363.80053710938
2371,144,111363.80053710938
2372,144,111363.80053710938
2373,144,111363.80053710938
2374,144,111363.80053710938
2375,144,111363.80053710938
2376,144,111363.80053710938
2377,144,111363.80053710938
2378,144,111363.80053710938
2379,144,111363.80053710938
2380,144,111363.80053710938
2381,144,111363.80053710938
2382,144,111363.80053710938
2383,144,111363.80053710938
2384,168,129924.43395996094
2385,144,111363.80053710938
2386,144,111363.80053710938
2387,144,111363.80053710938
2388,144,111363.80053710938
2389,144,111363.80053710938
2390,144,111363.80053710938
2391,144,111363.80053710938
2392,144,111363.80053710938
2393,144,111363.80053710938
2394,144,111363.80053710938
2395,144,111363.80053710938
2396,144,111363.80053710938
2397,144,111363.80053710938
2398,144,111363.80053710938
2399,144,111363.80053710938
2400,144,111363.80053710938
2401,144,111363.80053710938
2402,144,111363.80053710938
2403,144,111363.80053710938
2404,168,129924.43395996094
2405,144,111363.80053710938
2406,144,111363.80053710938
2407,144,111363.80053710938
2408,144,111363.80053710938
2409,144,111363.80053710938
2410,144,111363.80053710938
2411,144,111363.80053710938
2412,144,111363.80053710938
2413,144,111363.80053710938
2414,144,111363.80053710938
2415,144,111363.80053710938
2416,144,111363.80053710938
2417,144,111363.80053710938
2418,144,111363.80053710938
2419,144,111363.80053710938
2420,144,111363.80053710938
2421,144,111363.80053710938
2422,144,111363.80053710938
2423,144,111363.80053710938
2424,168,129924.43395996094
2425,144,111363.80053710938
2426,144,111363.80053710938
2427,144,111363.80053710938
2428,144,111363.80053710938
2429,144,111363.80053710938
2430,144,111363.80053710938
2431,144,111363.80053710938
2432,144,111363.80053710938
2433,144,111363.80053710938
2434,144,111363.80053710938
2435,144,111363.80053710938
2436,144,111363.80053710938
2437,144,111363.80053710938
2438,144,111363.80053710938
2439,144,111363.80053710938
2440,144,111363.80053710938
2441,144,111363.80053710938
2442,144,111363.80053710938
2443,144,111363.80053710938
2444,168,129924.43395996094
2445,144,111363.80053710938
2446,144,111363.80053710938
2447,144,111363.80053710938
2448,144,111363.80053710938
2449,144,111363.80053710938
2450,144,111363.80053710938
2451,144,111363.80053710938
2452,144,111363.80053710938
2453,144,111363.80053710938
2454,144,110905.73071289062
2455,144,110905.73071289062
2456,144,110905.73071289062
2457,144,110905.73071289062
2458,144,110905.73071289062
2459,144,110905.73071289062
2460,144,110905.73071289062
2461,144,110905.73071289062
2462,144,110905.73071289062
2463,144,110905.73071289062
2464,168,129390.01916503906
2465,144,110905.73071289062
2466,144,110905.73071289062
2467,144,110905.73071289062
2468,144,110905.73071289062
2469,144,110905.73071289062
2470,144,110905.73071289062
2471,144,110905.73071289062
2472,144,110905.73071289062
2473,144,110905.73071289062
2474,144,110905.73071289062
2475,144,110905.73071289062
2476,144,110905.73071289062
2477,144,110905.73071289062
2478,144,110905.73071289062
2479,144,110905.73071289062
2480,144,110905.73071289062
2481,144,110905.73071289062
2482,144,110905.73071289062
2483,168,129390.01916503906
2484,144,110905.73071289062
2485,144,110905.73071289062
2486,144,110905.73071289062
2487,144,110905.73071289062
2488,144,110905.73071289062
2489,144,110905.73071289062
2490,144,110905.73071289062
2491,144,110905.73071289062
2492,144,110905.73071289062
2493,144,110905.73071289062
2494,144,110905.73071289062
2495,144,110905.73071289062
2496,144,110905.73071289062
2497,144,110905.73071289062
2498,144,110905.73071289062
2499,144,110905.73071289062
2500,144,110905.73071289062
2501,144,110905.73071289062
2502,144,110905.73071289062
2503,168,129390.01916503906
2504,144,110905.73071289062
2505,144,110905.73071289062
2506,144,110905.73071289062
2507,144,110905.73071289062
2508,144,110905.73071289062
2509,144,110905.73071289062
2510,144,110905.73071289062
2511,144,110905.73071289062
2512,144,110905.73071289062
2513,144,110905.73071289062
2514,144,110905.73071289062
2515,144,110905.73071289062
2516,144,110905.73071289062
2517,144,110905.73071289062
2518,144,110905.73071289062
2519,144,110905.73071289062
2520,144,110905.73071289062
2521,144,110905.73071289062
2522,144,110905.73071289062
2523,168,129390.01916503906
2524,144,110905.73071289062
2525,144,110905.73071289062
2526,144,110905.73071289062
2527,144,110905.73071289062
2528,144,110905.73071289062
2529,144,110905.73071289062
2530,144,110905.73071289062
2531,144,110905.73071289062
2532,144,110905.73071289062
2533,144,110905.73071289062
2534,144,110905.73071289062
2535,144,110905.73071289062
2536,144,110905.73071289062
2537,144,110905.73071289062
2538,144,110905.73071289062
2539,144,110905.73071289062
2540,144,110905.73071289062
2541,144,110905.73071289062
2542,144,110905.73071289062
2543,168,129390.01916503906
2544,144,110905.73071289062
2545,144,110905.73071289062
2546,144,110905.73071289062
2547,144,110905.73071289062
2548,144,110905.73071289062
2549,144,110905.73071289062
2550,144,110905.73071289062
2551,144,110905.73071289062
2552,144,110905.73071289062
2553,144,110905.73071289062
2554,144,110905.73071289062
2555,144,110905.73071289062
2556,144,110905.73071289062
2557,144,110905.73071289062
2558,144,110905.73071289062
2559,144,110905.73071289062
2560,144,110905.73071289062
2561,144,110905.73071289062
2562,144,110905.73071289062
2563,168,129390.01916503906
2564,144,110905.73071289062
2565,144,110905.73071289062
2566,144,110905.73071289062
2567,144,110905.73071289062
2568,144,110905.73071289062
2569,144,110905.73071289062
2570,144,110905.73071289062
2571,144,110905.73071289062
2572,144,110905.73071289062
2573,144,110143.67651367188
2574,144,110143.67651367188
2575,144,110143.67651367188
2576,144,110143.67651367188
2577,144,110143.67651367188
2578,168,128500.95593261719
2579,144,110143.67651367188
2580,144,110143.67651367188
2581,144,110143.67651367188
2582,144,110143.67651367188
2583,144,110143.67651367188
2584,144,110143.67651367188
2585,144,110143.67651367188
2586,144,110143.67651367188
2587,168,128500.95593261719
2588,144,110143.67651367188
2589,144,110143.67651367188
2590,144,110143.67651367188
2591,144,110143.67651367188
2592,144,110143.67651367188
2593,144,110143.67651367188
2594,144,110143.67651367188
2595,144,110143.67651367188
2596,144,110143.67651367188
2597,168,128500.95593261719
2598,144,110143.67651367188
2599,144,110143.67651367188
2600,144,110143.67651367188
2601,144,110143.67651367188
2602,144,110143.67651367188
2603,144,110143.67651367188
2604,144,110143.67651367188
2605,144,110143.67651367188
2606,144,110143.67651367188
2607,168,128500.95593261719
2608,144,110143.67651367188
2609,144,110143.67651367188
2610,144,110143.67651367188
2611,144,110143.67651367188
2612,144,110143.67651367188
2613,144,110143.67651367188
2614,144,110143.67651367188
2615,144,110143.67651367188
2616,144,110143.67651367188
2617,168,128500.95593261719
2618,144,110143.67651367188
2619,144,110143.67651367188
2620,144,110143.67651367188
2621,144,110143.67651367188
2622,144,110143.67651367188
2623,144,110143.67651367188
2624,144,110143.67651367188
2625,144,110143.67651367188
2626,144,110143.67651367188
2627,168,128500.95593261719
2628,144,110143.67651367188
2629,144,110143.67651367188
2630,144,110143.67651367188
2631,144,110143.67651367188
2632,144,110143.67651367188
2633,144,110143.67651367188
2634,144,110143.67651367188
2635,144,110143.67651367188
2636,144,110143.67651367188
2637,168,128500.95593261719
2638,144,110143.67651367188
2639,144,110143.67651367188
2640,144,110143.67651367188
2641,144,110143.67651367188
2642,144,110143.67651367188
2643,144,110143.67651367188
2644,144,110143.67651367188
2645,144,110143.67651367188
2646,168,128500.95593261719
2647,144,110143.67651367188
2648,144,110143.67651367188
2649,144,110143.67651367188
2650,144,110143.67651367188
2651,144,110143.67651367188
2652,144,110143.67651367188
2653,144,110143.67651367188
2654,144,110143.67651367188
2655,144,110143.67651367188
2656,168,128500.95593261719
2657,144,110143.67651367188
2658,144,110143.67651367188
2659,144,110143.67651367188
2660,144,110143.67651367188
2661,144,110143.67651367188
2662,144,110143.67651367188
2663,144,110143.67651367188
2664,144,110143.67651367188
2665,144,110143.67651367188
2666,168,128500.95593261719
2667,144,110143.67651367188
2668,144,110143.67651367188
2669,144,110143.67651367188
2670,144,110143.67651367188
2671,144,110143.67651367188
2672,144,110143.67651367188
2673,144,110143.67651367188
2674,144,110143.67651367188
2675,144,110143.67651367188
2676,168,128500.95593261719
2677,144,110143.67651367188
2678,144,110143.67651367188
2679,144,110143.67651367188
2680,144,110143.67651367188
2681,144,110143.67651367188
2682,144,110143.67651367188
2683,144,110143.67651367188
2684,144,110143.67651367188
2685,144,110143.67651367188
2686,168,128500.95593261719
2687,144,110143.67651367188
2688,144,110143.67651367188
2689,144,110143.67651367188
2690,144,110143.67651367188
2691,144,109079.72607421875
2692,144,109079.72607421875
2693,144,109079.72607421875
2694,168,127259.68041992188
2695,144,109079.72607421875
2696,144,109079.72607421875
2697,144,109079.72607421875
2698,144,109079.72607421875
2699,144,109079.72607421875
2700,168,127259.68041992188
2701,144,109079.72607421875
2702,144,109079.72607421875
2703,144,109079.72607421875
2704,144,109079.72607421875
2705,144,109079.72607421875
2706,144,109079.72607421875
2707,168,127259.68041992188
2708,144,109079.72607421875
2709,144,109079.72607421875
2710,144,109079.72607421875
2711,144,109079.72607421875
2712,144,109079.72607421875
2713,168,127259.68041992188
2714,144,109079.72607421875
2715,144,109079.72607421875
2716,144,109079.72607421875
2717,144,109079.72607421875
2718,144,109079.72607421875
2719,144,109079.72607421875
2720,168,127259.68041992188
2721,144,109079.72607421875
2722,144,109079.72607421875
2723,144,109079.72607421875
2724,144,109079.72607421875
2725,144,109079.72607421875
2726,168,127259.68041992188
2727,144,109079.72607421875
2728,144,109079.72607421875
2729,144,109079.72607421875
2730,144,109079.72607421875
2731,144,109079.72607421875
2732,144,109079.72607421875
2733,168,127259.68041992188
2734,144,109079.72607421875
2735,144,109079.72607421875
2736,144,109079.72607421875
2737,144,109079.72607421875
2738,144,109079.72607421875
2739,168,127259.68041992188
2740,144,109079.72607421875
2741,144,109079.72607421875
2742,144,109079.72607421875
2743,144,109079.72607421875
2744,144,109079.72607421875
2745,144,109079.72607421875
2746,168,127259.68041992188
2747,144,109079.72607421875
2748,144,109079.72607421875
2749,144,109079.72607421875
2750,144,109079.72607421875
2751,144,109079.72607421875
2752,168,127259.68041992188
2753,144,109079.72607421875
2754,144,109079.72607421875
2755,144,109079.72607421875
2756,144,109079.72607421875
2757,144,109079.72607421875
2758,144,109079.72607421875
2759,168,127259.68041992188
2760,144,109079.72607421875
2761,144,109079.72607421875
2762,144,109079.72607421875
2763,144,109079.72607421875
2764,144,109079.72607421875
2765,168,127259.68041992188
2766,144,109079.72607421875
2767,144,109079.72607421875
2768,144,109079.72607421875
2769,144,109079.72607421875
2770,144,109079.72607421875
2771,144,109079.72607421875
2772,168,127259.68041992188
2773,144,109079.72607421875
2774,144,109079.72607421875
2775,144,109079.72607421875
2776,144,109079.72607421875
2777,144,109079.72607421875
2778,168,127259.68041992188
2779,144,109079.72607421875
2780,144,109079.72607421875
2781,144,109079.72607421875
2782,144,109079.72607421875
2783,144,109079.72607421875
2784,144,109079.72607421875
2785,168,127259.68041992188
2786,144,109079.72607421875
2787,144,109079.72607421875
2788,144,109079.72607421875
2789,144,109079.72607421875
2790,144,109079.72607421875
2791,168,127259.68041992188
2792,144,109079.72607421875
2793,144,109079.72607421875
2794,144,109079.72607421875
2795,144,109079.72607421875
2796,144,109079.72607421875
2797,144,109079.72607421875
2798,168,127259.68041992188
2799,144,109079.72607421875
2800,144,109079.72607421875
2801,144,109079.72607421875
2802,144,109079.72607421875
2803,144,109079.72607421875
2804,168,127259.68041992188
2805,144,109079.72607421875
2806,144,109079.72607421875
2807,144,109079.72607421875
2808,144,107716.79443359375
2809,168,125669.59350585938
2810,144,107716.79443359375
2811,144,107716.79443359375
2812,144,107716.79443359375
2813,168,125669.59350585938
2814,144,107716.79443359375
2815,144,107716.79443359375
2816,144,107716.79443359375
2817,168,125669.59350585938
2818,144,107716.79443359375
2819,144,107716.79443359375
2820,144,107716.79443359375
2821,168,125669.59350585938
2822,144,107716.79443359375
2823,144,107716.79443359375
2824,144,107716.79443359375
2825,168,125669.59350585938
2826,144,107716.79443359375
2827,144,107716.79443359375
2828,144,107716.79443359375
2829,168,125669.59350585938
2830,144,107716.79443359375
2831,144,107716.79443359375
2832,168,125669.59350585938
2833,144,107716.79443359375
2834,144,107716.79443359375
2835,144,107716.79443359375
2836,168,125669.59350585938
2837,144,107716.79443359375
2838,144,107716.79443359375
2839,144,107716.79443359375
2840,168,125669.59350585938
2841,144,107716.79443359375
2842,144,107716.79443359375
2843,144,107716.79443359375
2844,168,125669.59350585938
2845,144,107716.79443359375
2846,144,107716.79443359375
2847,144,107716.79443359375
2848,168,125669.59350585938
2849,144,107716.79443359375
2850,144,107716.79443359375
2851,144,107716.79443359375
2852,168,125669.59350585938
2853,144,107716.79443359375
2854,144,107716.79443359375
2855,168,125669.59350585938
2856,144,107716.79443359375
2857,144,107716.79443359375
2858,144,107716.79443359375
2859,168,125669.59350585938
2860,144,107716.79443359375
2861,144,107716.79443359375
2862,144,107716.79443359375
2863,168,125669.59350585938
2864,144,107716.79443359375
2865,144,107716.79443359375
2866,144,107716.79443359375
2867,168,125669.59350585938
2868,144,107716.79443359375
2869,144,107716.79443359375
2870,144,107716.79443359375
2871,168,125669.59350585938
2872,144,107716.79443359375
2873,144,107716.79443359375
2874,144,107716.79443359375
2875,168,125669.59350585938
2876,144,107716.79443359375
2877,144,107716.79443359375
2878,168,125669.59350585938
2879,144,107716.79443359375
2880,144,107716.79443359375
2881,144,107716.79443359375
2882,168,125669.59350585938
2883,144,107716.79443359375
2884,144,107716.79443359375
2885,144,107716.79443359375
2886,168,125669.59350585938
2887,144,107716.79443359375
2888,144,107716.79443359375
2889,144,107716.79443359375
2890,168,125669.59350585938
2891,144,107716.79443359375
2892,144,107716.79443359375
2893,144,107716.79443359375
2894,168,125669.59350585938
2895,144,107716.79443359375
2896,144,107716.79443359375
2897,144,107716.79443359375
2898,168,125669.59350585938
2899,144,107716.79443359375
2900,144,107716.79443359375
2901,168,125669.59350585938
2902,144,107716.79443359375
2903,144,107716.79443359375
2904,144,107716.79443359375
2905,168,125669.59350585938
2906,144,107716.79443359375
2907,144,107716.79443359375
2908,144,107716.79443359375
2909,168,125669.59350585938
2910,144,107716.79443359375
2911,144,107716.79443359375
2912,144,107716.79443359375
2913,168,125669.59350585938
2914,144,107716.79443359375
2915,144,107716.79443359375
2916,144,107716.79443359375
2917,168,125669.59350585938
2918,144,107716.79443359375
2919,144,107716.79443359375
2920,144,107716.79443359375
2921,168,125669.59350585938
2922,144,107716.79443359375
2923,144,106058.61840820312
2924,168,123735.05480957031
2925,144,106058.61840820312
2926,144,106058.61840820312
2927,168,123735.05480957031
2928,144,106058.61840820312
2929,144,106058.61840820312
2930,168,123735.05480957031
2931,144,106058.61840820312
2932,144,106058.61840820312
2933,144,106058.61840820312
2934,168,123735.05480957031
2935,144,106058.61840820312
2936,144,106058.61840820312
2937,168,123735.05480957031
2938,144,106058.61840820312
2939,144,106058.61840820312
2940,168,123735.05480957031
2941,144,106058.61840820312
2942,144,106058.61840820312
2943,168,123735.05480957031
2944,144,106058.61840820312
2945,144,106058.61840820312
2946,168,123735.05480957031
2947,144,106058.61840820312
2948,144,106058.61840820312
2949,168,123735.05480957031
2950,144,106058.61840820312
2951,144,106058.61840820312
2952,144,106058.61840820312
2953,168,123735.05480957031
2954,144,106058.61840820312
2955,144,106058.61840820312
2956,168,123735.05480957031
2957,144,106058.61840820312
2958,144,106058.61840820312
2959,168,123735.05480957031
2960,144,106058.61840820312
2961,144,106058.61840820312
2962,168,123735.05480957031
2963,144,106058.61840820312
2964,144,106058.61840820312
2965,168,123735.05480957031
2966,144,106058.61840820312
2967,144,106058.61840820312
2968,168,123735.05480957031
2969,144,106058.61840820312
2970,144,106058.61840820312
2971,144,106058.61840820312
2972,168,123735.05480957031
2973,144,106058.61840820312
2974,144,106058.61840820312
2975,168,123735.05480957031
2976,144,106058.61840820312
2977,144,106058.61840820312
2978,168,123735.05480957031
2979,144,106058.61840820312
2980,144,106058.61840820312
2981,168,123735.05480957031
2982,144,106058.61840820312
2983,144,106058.61840820312
2984,168,123735.05480957031
2985,144,106058.61840820312
2986,144,106058.61840820312
2987,168,123735.05480957031
2988,144,106058.61840820312
2989,144,106058.61840820312
2990,144,106058.61840820312
2991,168,123735.05480957031
2992,144,106058.61840820312
2993,144,106058.61840820312
2994,168,123735.05480957031
2995,144,106058.61840820312
2996,144,106058.61840820312
2997,168,123735.05480957031
2998,144,106058.61840820312
2999,144,106058.61840820312
3000,168,123735.05480957031
3001,144,106058.61840820312
3002,144,106058.61840820312
3003,168,123735.05480957031
3004,144,106058.61840820312
3005,144,106058.61840820312
3006,168,123735.05480957031
3007,144,106058.61840820312
3008,144,106058.61840820312
3009,144,106058.61840820312
3010,168,123735.05480957031
3011,144,106058.61840820312
3012,144,106058.61840820312
3013,168,123735.05480957031
3014,144,106058.61840820312
3015,144,106058.61840820312
3016,168,123735.05480957031
3017,144,106058.61840820312
3018,144,106058.61840820312
3019,168,123735.05480957031
3020,144,106058.61840820312
3021,144,106058.61840820312
3022,168,123735.05480957031
3023,144,106058.61840820312
3024,144,106058.61840820312
3025,168,123735.05480957031
3026,144,106058.61840820312
3027,144,106058.61840820312
3028,144,106058.61840820312
3029,168,123735.05480957031
3030,144,106058.61840820312
3031,144,106058.61840820312
3032,168,123735.05480957031
3033,144,106058.61840820312
3034,144,106058.61840820312
3035,168,123735.05480957031
3036,144,106058.61840820312
3037,144,104109.74487304688
3038,168,121461.36901855469
3039,144,104109.74487304688
3040,168,121461.36901855469
3041,144,104109.74487304688
3042,168,121461.36901855469
3043,144,104109.74487304688
3044,144,104109.74487304688
3045,168,121461.36901855469
3046,144,104109.74487304688
3047,168,121461.36901855469
3048,144,104109.74487304688
3049,168,121461.36901855469
3050,144,104109.74487304688
3051,144,104109.74487304688
3052,168,121461.36901855469
3053,144,104109.74487304688
3054,168,121461.36901855469
3055,144,104109.74487304688
3056,168,121461.36901855469
3057,144,104109.74487304688
3058,144,104109.74487304688
3059,168,121461.36901855469
3060,144,104109.74487304688
3061,168,121461.36901855469
3062,144,104109.74487304688
3063,168,121461.36901855469
3064,144,104109.74487304688
3065,144,104109.74487304688
3066,168,121461.36901855469
3067,144,104109.74487304688
3068,168,121461.36901855469
3069,144,104109.74487304688
3070,168,121461.36901855469
3071,144,104109.74487304688
3072,144,104109.74487304688
3073,168,121461.36901855469
3074,144,104109.74487304688
3075,168,121461.36901855469
3076,144,104109.74487304688
3077,168,121461.36901855469
3078,144,104109.74487304688
3079,144,104109.74487304688
3080,168,121461.36901855469
3081,144,104109.74487304688
3082,168,121461.36901855469
3083,144,104109.74487304688
3084,168,121461.36901855469
3085,144,104109.74487304688
3086,144,104109.74487304688
3087,168,121461.36901855469
3088,144,104109.74487304688
3089,168,121461.36901855469
3090,144,104109.74487304688
3091,168,121461.36901855469
3092,144,104109.74487304688
3093,144,104109.74487304688
3094,168,121461.36901855469
3095,144,104109.74487304688
3096,168,121461.36901855469
3097,144,104109.74487304688
3098,168,121461.36901855469
3099,144,104109.74487304688
3100,144,104109.74487304688
3101,168,121461.36901855469
3102,144,104109.74487304688
3103,168,121461.36901855469
3104,144,104109.74487304688
3105,168,121461.36901855469
3106,144,104109.74487304688
3107,144,104109.74487304688
3108,168,121461.36901855469
3109,144,104109.74487304688
3110,168,121461.36901855469
3111,144,104109.74487304688
3112,168,121461.36901855469
3113,144,104109.74487304688
3114,144,104109.74487304688
3115,168,121461.36901855469
3116,144,104109.74487304688
3117,168,121461.36901855469
3118,144,104109.74487304688
3119,168,121461.36901855469
3120,144,104109.74487304688
3121,144,104109.74487304688
3122,168,121461.36901855469
3123,144,104109.74487304688
3124,168,121461.36901855469
3125,144,104109.74487304688
3126,168,121461.36901855469
3127,144,104109.74487304688
3128,144,104109.74487304688
3129,168,121461.36901855469
3130,144,104109.74487304688
3131,168,121461.36901855469
3132,144,104109.74487304688
3133,168,121461.36901855469
3134,144,104109.74487304688
3135,144,104109.74487304688
3136,168,121461.36901855469
3137,144,104109.74487304688
3138,168,121461.36901855469
3139,144,104109.74487304688
3140,168,121461.36901855469
3141,144,104109.74487304688
3142,144,104109.74487304688
3143,168,121461.36901855469
3144,144,104109.74487304688
3145,168,121461.36901855469
3146,144,104109.74487304688
3147,168,121461.36901855469
3148,144,104109.74487304688
3149,168,118854.76623535156
3150,144,101875.51391601562
3151,168,118854.76623535156
3152,144,101875.51391601562
3153,168,118854.76623535156
3154,168,118854.76623535156
3155,144,101875.51391601562
3156,168,118854.76623535156
3157,144,101875.51391601562
3158,168,118854.76623535156
3159,168,118854.76623535156
3160,144,101875.51391601562
3161,168,118854.76623535156
3162,144,101875.51391601562
3163,168,118854.76623535156
3164,168,118854.76623535156
3165,144,101875.51391601562
3166,168,118854.76623535156
3167,144,101875.51391601562
3168,168,118854.76623535156
3169,168,118854.76623535156
3170,144,101875.51391601562
3171,168,118854.76623535156
3172,168,118854.76623535156
3173,144,101875.51391601562
3174,168,118854.76623535156
3175,144,101875.51391601562
3176,168,118854.76623535156
3177,168,118854.76623535156
3178,144,101875.51391601562
3179,168,118854.76623535156
3180,144,101875.51391601562
3181,168,118854.76623535156
3182,168,118854.76623535156
3183,144,101875.51391601562
3184,168,118854.76623535156
3185,144,101875.51391601562
3186,168,118854.76623535156
3187,168,118854.76623535156
3188,144,101875.51391601562
3189,168,118854.76623535156
3190,144,101875.51391601562
3191,168,118854.76623535156
3192,168,118854.76623535156
3193,144,101875.51391601562
3194,168,118854.76623535156
3195,144,101875.51391601562
3196,168,118854.76623535156
3197,168,118854.76623535156
3198,144,101875.51391601562
3199,168,118854.76623535156
3200,144,101875.51391601562
3201,168,118854.76623535156
3202,168,118854.76623535156
3203,144,101875.51391601562
3204,168,118854.76623535156
3205,168,118854.76623535156
3206,144,101875.51391601562
3207,168,118854.76623535156
3208,144,101875.51391601562
3209,168,118854.76623535156
3210,168,118854.76623535156
3211,144,101875.51391601562
3212,168,118854.76623535156
3213,144,101875.51391601562
3214,168,118854.76623535156
3215,168,118854.76623535156
3216,144,101875.51391601562
3217,168,118854.76623535156
3218,144,101875.51391601562
3219,168,118854.76623535156
3220,168,118854.76623535156
3221,144,101875.51391601562
3222,168,118854.76623535156
3223,144,101875.51391601562
3224,168,118854.76623535156
3225,168,118854.76623535156
3226,144,101875.51391601562
3227,168,118854.76623535156
3228,144,101875.51391601562
3229,168,118854.76623535156
3230,168,118854.76623535156
3231,144,101875.51391601562
3232,168,118854.76623535156
3233,144,101875.51391601562
3234,168,118854.76623535156
3235,168,118854.76623535156
3236,144,101875.51391601562
3237,168,118854.76623535156
3238,144,101875.51391601562
3239,168,118854.76623535156
3240,168,118854.76623535156
3241,144,101875.51391601562
3242,168,118854.76623535156
3243,168,118854.76623535156
3244,144,101875.51391601562
3245,168,118854.76623535156
3246,144,101875.51391601562
3247,168,118854.76623535156
3248,168,118854.76623535156
3249,144,101875.51391601562
3250,168,118854.76623535156
3251,144,101875.51391601562
3252,168,118854.76623535156
3253,168,118854.76623535156
3254,144,101875.51391601562
3255,168,118854.76623535156
3256,144,101875.51391601562
3257,168,118854.76623535156
3258,168,115922.38916015625
3259,168,115922.38916015625
3260,144,99362.0478515625
3261,168,115922.38916015625
3262,168,115922.38916015625
3263,168,115922.38916015625
3264,168,115922.38916015625
3265,144,99362.0478515625
3266,168,115922.38916015625
3267,168,115922.38916015625
3268,168,115922.38916015625
3269,144,99362.0478515625
3270,168,115922.38916015625
3271,168,115922.38916015625
3272,168,115922.38916015625
3273,168,115922.38916015625
3274,144,99362.0478515625
3275,168,115922.38916015625
3276,168,115922.38916015625
3277,168,115922.38916015625
3278,168,115922.38916015625
3279,144,99362.0478515625
3280,168,115922.38916015625
3281,168,115922.38916015625
3282,168,115922.38916015625
3283,168,115922.38916015625
3284,144,99362.0478515625
3285,168,115922.38916015625
3286,168,115922.38916015625
3287,168,115922.38916015625
3288,168,115922.38916015625
3289,144,99362.0478515625
3290,168,115922.38916015625
3291,168,115922.38916015625
3292,168,115922.38916015625
3293,168,115922.38916015625
3294,144,99362.0478515625
3295,168,115922.38916015625
3296,168,115922.38916015625
3297,168,115922.38916015625
3298,144,99362.0478515625
3299,168,115922.38916015625
3300,168,115922.38916015625
3301,168,115922.38916015625
3302,168,115922.38916015625
3303,144,99362.0478515625
3304,168,115922.38916015625
3305,168,115922.38916015625
