basin_idx,id,name,prefix,centroid_lat,centroid_lon,area_km2,n_cells,continent,exclude_reason,below_resolution,glaciated,n_tiles,n_eff_tiles,contamination,contamination_all,max_tile_fill_land,mascon_area_km2,n_tiles_fp,n_eff_tiles_fp,contamination_fp,contamination_all_fp,max_tile_fill_land_fp,mascon_area_km2_fp,geometry_product,land_mask_source,area_ratio
198,6030007950,R_Tocantins_River,R,-11.239239692687988,-49.48603439331055,769437.8125,1015,south_america,keep,False,False,14,9.576705965854261,0.28348995533957716,0.28348995533957716,0.9163173433237236,769437.839050293,14,9.576705965854261,0.2834899553395772,0.2834899553395772,0.9163173433237236,769437.839050293,jpl,jpl_land_mask,1.0000000345060933
199,6030007960,C_Capim_River_Delta,C,-2.851447582244873,-48.27799987792969,85848.671875,111,south_america,keep,True,False,6,2.68335715878009,0.6949327937234563,0.7127130469301545,0.38203640113335874,85848.66003417969,7,2.699862988431845,0.6941732729580905,0.7036317329619854,0.40000228240603997,85848.66003417969,jpl,jpl_land_mask,0.9999998620733431
200,6030008320,C_North_Brazil_South_Atlantic_Coast,C,-3.966259717941284,-45.34529495239258,277285.0,359,south_america,keep,False,False,7,4.375914789226812,0.3324916689591761,0.4302281736613024,1.0,277284.9874267578,9,4.568868565706248,0.33856620441727386,0.3692154883981579,1.0,277284.9874267578,jpl,jpl_land_mask,0.9999999546558876
201,6030009760,R_Parnaiba_River,R,-7.2589802742004395,-43.27925491333008,333266.21875,434,south_america,keep,False,False,9,4.954558786811264,0.42150567934827465,0.4376640102477035,0.8516078608140446,333266.22369384766,10,4.963028218109309,0.4202866151534796,0.42345634912813124,1.0,333266.22369384766,jpl,jpl_land_mask,1.0000000148345298
202,6030009770,C_East_Brazil_South_Atlantic_Coast,C,-6.203597068786621,-37.89056396484375,283236.125,368,south_america,keep,False,False,7,4.751974419303337,0.19236828124048594,0.4623009933798937,1.0,283236.11755371094,11,5.018970259096106,0.19120504681657305,0.251887710695466,1.0,283236.11755371094,jpl,jpl_land_mask,0.99999997370996
203,6030011780,R_Sao_Francisco_River,R,-13.403438568115234,-43.225826263427734,644986.375,858,south_america,keep,False,False,16,8.674665914972856,0.3392423758567459,0.3393021028282689,0.9651124968491389,644986.4122924805,16,8.674665914972856,0.339238766387692,0.3392423758567459,0.9651124968491389,644986.4122924805,jpl,jpl_land_mask,1.0000000578190205
204,6030011790,C_South_East_Brazil_Coast,C,-16.454879760742188,-41.10375213623047,581624.125,785,south_america,keep,False,False,14,8.972109527026246,0.2042322211187082,0.41165924190577113,1.0,581624.0892944336,20,9.26206836088704,0.19892359190700815,0.24065502795446433,1.0,581624.0892944336,jpl,jpl_land_mask,0.9999999386105822
205,6030014330,C_Uruguay_South_Brazil_Coast,C,-29.996868133544922,-53.76016616821289,654270.6875,977,south_america,keep,False,False,15,8.625054850309272,0.22087097097732494,0.3233203377342192,1.0,654270.6610107422,22,8.948001586433106,0.21344023976752877,0.24903838278951848,1.0,654270.6610107422,jpl,jpl_land_mask,0.9999999595133049
206,6030016970,R_Parana_River,R,-22.868391036987305,-56.68667221069336,2644143.25,3720,south_america,keep,False,False,38,28.266095798395067,0.16692702624564787,0.1712757565196452,1.0,2644143.431640625,38,28.266095798395067,0.16668256721161245,0.16692702624564787,1.0,2644143.431640625,jpl,jpl_land_mask,1.0000000686954555
207,6030016980,C_La_Plata_Delta,C,-34.782127380371094,-58.475372314453125,20991.11328125,33,south_america,keep,True,False,3,1.8293510188076374,0.8478020453525488,0.9034539194349013,0.2009744324298994,20991.114501953125,5,2.592771098243802,0.8194709076267425,0.8603048596079266,0.5,20991.114501953125,jpl,jpl_land_mask,1.0000000581533295
208,6030017370,C_North_Argentina_South_Atlantic_Coast,C,-36.31681823730469,-62.00957107543945,391633.9375,628,south_america,keep,False,False,8,5.764823934267171,0.2827836118804544,0.39831987594034546,1.0,391633.9651489258,11,5.819976639643733,0.271598504880285,0.2961895574019098,1.0,391633.9651489258,jpl,jpl_land_mask,1.0000000705989016
209,6030018850,R_Colorado_River_Argentina,R,-34.40580749511719,-67.86532592773438,403958.625,634,south_america,keep,False,False,10,6.460116966383724,0.4169330869521468,0.4260123498494539,0.9527450833287561,403958.66815185547,10,6.460116966383724,0.4161929485269333,0.41693308695214687,0.9527450833287561,403958.66815185547,jpl,jpl_land_mask,1.0000001068224635
210,6030018860,C_Patagonia,C,-44.17690658569336,-68.73529815673828,717876.875,1302,south_america,keep,False,True,16,9.62517942185291,0.21728776265332483,0.3490791767687739,1.0,717876.8824462891,22,9.989610120502864,0.21641258537642769,0.24947288473905044,1.0,717876.8824462891,jpl,jpl_land_mask,1.000000010372655
211,6030021870,C_South_Chile_South_Pacific_Coast,C,-48.886478424072266,-72.27598571777344,401330.78125,796,south_america,keep,False,False,11,7.12883098278473,0.16734706781285658,0.4961901199233083,1.0,401330.7915344238,19,8.925564400781433,0.2022090634747003,0.3215588571016409,1.0,401330.7915344238,jpl,jpl_land_mask,1.0000000256258037
212,6030026140,C_North_Chile_South_Pacific_Coast,C,-30.08050537109375,-70.76556396484375,417490.5,630,south_america,keep,False,False,15,8.558807120053615,0.35002214291441286,0.5562787934315363,1.0,417490.49365234375,22,9.639898772568444,0.35274068055755026,0.41345471040256293,1.0,417490.49365234375,jpl,jpl_land_mask,0.999999984795687
213,6030029280,C_Peru_Pacific_Coast,C,-11.671296119689941,-75.93858337402344,316791.9375,419,south_america,keep,False,False,11,7.492416311916125,0.3865404714627728,0.6145139309705797,1.0,316791.95611572266,19,8.839478045428113,0.3975501157888817,0.4920480431723744,1.0,316791.95611572266,jpl,jpl_land_mask,1.0000000587632463
214,6030032290,C_Columbia_Ecuador_Pacific_Coast,C,1.4979541301727295,-78.60574340820312,225672.5625,292,south_america,keep,False,False,7,5.148892488746852,0.36393084339794457,0.6063386710847259,1.0,225672.56188964844,12,6.12090013518634,0.39001726765990685,0.4584789587227661,1.0,225672.56188964844,jpl,jpl_land_mask,0.9999999972954109
215,6030040460,E_Salinas_Grande_Mar_Chiquita,E,-29.597049713134766,-65.39700317382812,308226.875,458,south_america,keep,False,False,8,4.48015510619766,0.39266436077967687,0.39319149834560496,1.0,308226.86346435547,8,4.48015510619766,0.39260196361789723,0.3926643607796768,1.0,308226.86346435547,jpl,jpl_land_mask,0.9999999625741768
216,6030040470,E_La_Puna_Altiplano,E,-20.684783935546875,-68.18938446044922,328865.3125,455,south_america,keep,False,False,9,5.6817332266892295,0.4648796896428101,0.4767185433999074,0.7771384433561775,328865.3294067383,9,5.6817332266892295,0.464525810552761,0.46487968964281007,0.7771384433561775,328865.3294067383,jpl,jpl_land_mask,1.0000000514093084
217,7030000010,C_Central_American_Pacific_Coast,C,22.00570297241211,-102.5875015258789,971080.625,1363,north_america,keep,False,False,30,15.675947329009551,0.2508180722923935,0.44092126304178786,1.0,971080.6331787109,45,17.33358567829137,0.2776004153447489,0.3300921961684403,1.0,971080.6331787109,jpl,jpl_land_mask,1.000000008422278
218,7030008710,R_Colorado_River_of_the_West_North_America,R,36.383766174316406,-110.81399536132812,658562.125,1059,north_america,keep,False,False,14,8.27899243171851,0.2890180925904948,0.29505068392545714,0.9761536006436803,658562.1891479492,14,8.27899243171851,0.2890180925904948,0.2890180925904948,0.9761536006436803,658562.1891479492,jpl,jpl_land_mask,1.0000000974060712
219,7030008720,C_California_and_Baja_California,C,34.222713470458984,-117.95186614990234,489988.40625,772,north_america,keep,False,False,15,8.64336723314941,0.2002283383650735,0.4983879390677247,1.0,489988.4127807617,25,10.505813836438428,0.25673897858415207,0.3508593257516522,1.0,489988.4127807617,jpl,jpl_land_mask,1.0000000133284006
220,7030014250,C_Oregon_Coast,C,43.45151901245117,-123.41675567626953,44393.984375,79,north_america,keep,True,False,2,1.8019762482045747,0.6935346893595473,0.7799957867211518,0.38947230156675283,44393.99102783203,3,1.8287457357550758,0.6784271820356539,0.696493328162894,1.0,44393.99102783203,jpl,jpl_land_mask,1.000000149858863
221,7030014930,R_Columbia_River,R,46.08155822753906,-117.04254913330078,672088.0,1255,north_america,keep,False,False,16,8.052686486138043,0.25498775611590746,0.2674075306261977,0.9480190450877327,672088.0398864746,16,8.052686486138041,0.25498637572357247,0.2549877561159075,0.9480190450877327,672088.0398864746,jpl,jpl_land_mask,1.0000000593471012
222,7030014940,C_South_Alaska_Coast_Frazer_River,C,53.06808853149414,-125.9711685180664,669314.1875,1449,north_america,keep,False,False,16,8.527748677841585,0.1974503496049147,0.2970096775595344,1.0,669314.212310791,20,9.22681191820335,0.17002038889224869,0.23818373460751968,1.0,669314.212310791,jpl,jpl_land_mask,1.0000000370689752
223,7030021430,C_Churchill_Seal_Rivers,C,56.805110931396484,-102.22174072265625,407489.90625,963,north_america,keep,False,False,9,6.451145757683987,0.41366570739443814,0.43672571530256515,0.9630671479948927,407489.88671875,11,6.530019495017761,0.42700983562751793,0.42700983562751793,0.9630671479948927,407489.88671875,jpl,jpl_land_mask,0.9999999520693649
224,7030022240,R_Saskatchewan_Nelson_Rivers,R,51.285125732421875,-102.26946258544922,1110230.125,2299,north_america,keep,False,False,22,13.248930122920482,0.2575277801690873,0.2576082732063487,1.0,1110230.203277588,22,13.248930122920482,0.2575277801690873,0.2575277801690873,1.0,1110230.203277588,jpl,jpl_land_mask,1.0000000705057321
225,7030022250,C_Southwest_Hudson_Bay_Coast,C,52.69977569580078,-87.50457763671875,716985.5,1533,north_america,keep,False,False,15,8.641055365775069,0.20388752746897243,0.25100709544049715,1.0,716985.4949951172,20,8.901275232210955,0.2252662689773136,0.2252662689773136,1.0,716985.4949951172,jpl,jpl_land_mask,0.9999999930195481
226,7030024600,C_East_Hudson_Bay_Coast,C,54.16206359863281,-75.62594604492188,596505.125,1330,north_america,keep,False,False,14,8.34043035480125,0.23111291412142715,0.3654726185673446,1.0,596505.1317749023,19,8.844873290673709,0.28768279438394856,0.2876829043711069,1.0,596505.1317749023,jpl,jpl_land_mask,1.00000001135766
227,7030027430,C_South_Hudson_Strait_Ungava_Bay_Coast,C,57.461936950683594,-69.269775390625,395857.71875,954,north_america,keep,False,False,10,6.003169202875728,0.28890098199231995,0.40802442212299644,1.0,395857.74407958984,13,6.450352685044839,0.2981168020814994,0.3451156639197698,1.0,395857.74407958984,jpl,jpl_land_mask,1.000000063986601
228,7030029460,C_Labrador_Sea_Coast,C,52.221473693847656,-60.261070251464844,543283.375,1151,north_america,keep,False,False,13,7.50934873891976,0.13383002950073153,0.36181352135469735,1.0,543283.4305114746,24,8.562102740783574,0.1290893537114633,0.22333970297843822,1.0,543283.4305114746,jpl,jpl_land_mask,1.0000001021777531
229,7030033480,C_North_St_Lawrence_Seaway_Coast,C,50.233219146728516,-69.69526672363281,241012.71875,487,north_america,keep,False,False,8,3.465924911439331,0.37661492352691606,0.3965365510041756,0.9389758759957741,241012.72940063477,10,3.595648672232624,0.3855228542199925,0.3919337177933058,0.9389758759957741,241012.72940063477,jpl,jpl_land_mask,1.0000000441911732
230,7030034520,R_Saint_Lawrence_River,R,45.42601776123047,-81.75093078613281,1057761.375,1950,north_america,keep,False,False,19,12.514807469069417,0.24184274919172455,0.2429271457797692,1.0,1057761.3110656738,19,12.514807469069416,0.24177413630989666,0.24184274919172458,1.0,1057761.3110656738,jpl,jpl_land_mask,0.9999999395569477
231,7030034530,C_New_Brunswick_and_Nova_Scotia_Coast,C,46.55769729614258,-65.70494842529297,229353.171875,431,north_america,keep,False,False,6,4.175719016602911,0.1904674251152079,0.5087872351071132,1.0,229353.14950561523,11,5.846608971186056,0.21987399384287146,0.3512806863591723,1.0,229353.14950561523,jpl,jpl_land_mask,0.9999999024675151
232,7030038340,C_US_North_Atlantic_Coast,C,41.448856353759766,-74.28205871582031,418173.34375,722,north_america,keep,False,False,10,6.359756830612491,0.28050472530413995,0.4208717166484815,1.0,418173.37939453125,16,7.3189031459926595,0.28644600908073314,0.3558903002827727,1.0,418173.37939453125,jpl,jpl_land_mask,1.00000008523865
233,7030042040,C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,C,32.509613037109375,-82.78253936767578,688364.1875,1056,north_america,keep,False,False,14,9.283142955512574,0.11457067002111687,0.3428677743423123,1.0,688364.2233886719,23,9.750894264553878,0.1196147816920344,0.16972304537853228,1.0,688364.2233886719,jpl,jpl_land_mask,1.0000000521361694
234,7030046750,C_East_Mississippi_Delta,C,31.194225311279297,-89.92500305175781,44379.26953125,67,north_america,keep,True,False,4,2.078315854538355,0.6583461817945484,0.8096680342468934,0.4883385395750242,44379.27490234375,5,2.4357206982472652,0.680051921507743,0.7115029846314411,0.4641386755898951,44379.27490234375,jpl,jpl_land_mask,1.000000121027088
235,7030047060,R_Mississippi_River,R,40.5298957824707,-96.48865509033203,3252721.75,5566,north_america,keep,False,False,48,33.61651035582181,0.1348626713984797,0.135177533292948,1.0,3252721.639526367,49,33.6176688652496,0.1348234964369084,0.13491866613223447,1.0,3252721.639526367,jpl,jpl_land_mask,0.999999966036556
236,7030047070,C_West_Mississippi_Delta,C,30.164155960083008,-92.04647064208984,44192.92578125,66,north_america,keep,True,False,2,1.387241679314469,0.5374371935910263,0.7172623717350028,0.5303150240945643,44192.93035888672,4,1.6069541353882868,0.5370475208170821,0.5993410616729056,0.8001987935653988,44192.93035888672,jpl,jpl_land_mask,1.0000001035830202
237,7030047840,C_Texas_Gulf_Coast,C,30.991107940673828,-98.30638122558594,470307.78125,709,north_america,keep,False,False,10,6.333394999098924,0.28156994454487627,0.3508582990232812,0.99348082438293,470307.7529296875,13,6.438848984397861,0.2887524439275127,0.30876445139307523,1.0,470307.7529296875,jpl,jpl_land_mask,0.999999939783449
238,7030049270,R_Rio_Grande_Rio_Bravo,R,29.54802131652832,-104.20513153076172,849694.25,1265,north_america,keep,False,False,18,10.103685295288228,0.24750203745922772,0.24763464261187665,1.0,849694.2286987305,18,10.103685295288228,0.24749147643193603,0.2475020374592277,1.0,849694.2286987305,jpl,jpl_land_mask,0.9999999749306653
239,7030049280,C_Central_America_Gulf_of_Mexico_Caribbean_Coast,C,17.823068618774414,-91.68639373779297,920594.4375,1252,north_america,keep,False,False,23,14.104943865502563,0.19238759065933725,0.4089081984624177,1.0,920594.3779296875,34,14.797800861510927,0.1764721112007316,0.24211794954683669,1.0,920594.3779296875,jpl,jpl_land_mask,0.9999999352914704
240,7030065090,C_Jamaica,C,18.048606872558594,-77.4200210571289,24300.6484375,33,north_america,keep,True,False,1,1.0,0.0,0.7708753202957365,1.0,24300.64697265625,1,1.0,0.0,0.7708753202957365,1.0,24300.64697265625,jpl,jpl_land_mask,0.9999999397199727
241,7030065760,C_Cuba,C,21.595169067382812,-79.1902847290039,146156.640625,203,north_america,keep,False,False,7,4.419254250547163,0.018670536549039135,0.699455385687365,1.0,146156.6435546875,12,7.465836090079809,0.020466640160415377,0.41157378209187856,1.0,146156.6435546875,jpl,jpl_land_mask,1.000000020044847
242,7030070790,C_Hispaniola,C,18.862016677856445,-71.72332763671875,117991.921875,161,north_america,keep,False,False,5,3.341631652181569,0.0,0.6851563713135923,1.0,117991.92138671875,9,5.289972928078674,0.0427233527358008,0.4338146304811959,1.0,117991.92138671875,jpl,jpl_land_mask,0.99999999586174
243,7030072800,C_Puerto_Rico,C,18.2371883392334,-66.50350189208984,22803.220703125,31,north_america,keep,True,False,2,1.998070889732843,0.0,0.8996023050170566,1.0,22803.218200683594,2,1.998070889732843,0.22106574751929284,0.8962559553900027,1.0,22803.218200683594,jpl,jpl_land_mask,0.9999998902592998
244,7030073620,E_Great_Basin_Great_Salt_Lake,E,39.221473693847656,-116.19094848632812,522788.59375,873,north_america,keep,False,False,13,6.733079447535319,0.3089434999807852,0.3111929058868167,0.947093131758092,522788.6184082031,13,6.733079447535319,0.30893575649838007,0.30894349998078513,0.947093131758092,522788.6184082031,jpl,jpl_land_mask,1.0000000471666817
245,8030000010,C_Aleutians_South_Alaska_Coast,C,60.5840950012207,-152.5723114013672,573790.1875,1513,north_america,keep,False,True,15,8.83379459419099,0.20090833643536102,0.42436547750247267,1.0,573790.1430969238,24,10.028190055815486,0.19898732888582915,0.28614574986186136,1.0,573790.1430969238,jpl,jpl_land_mask,0.9999999226144379
246,8030005510,R_Yukon_River,R,64.30769348144531,-144.50045776367188,834606.0625,2504,north_america,keep,False,False,17,11.395364598907433,0.3262613156655554,0.34944535811883876,1.0,834606.0629882812,17,11.395364598907431,0.3252508793902499,0.3262613156655554,1.0,834606.0629882812,jpl,jpl_land_mask,1.000000000585044
247,8030005520,C_Seward_Peninsula_Alaskan_North_Slope,C,67.73402404785156,-157.85121154785156,405072.3125,1391,north_america,keep,False,False,11,5.276431660932494,0.17176436520928282,0.33089344736063847,1.0,405072.3123474121,20,6.032077077030829,0.18656882707055633,0.25633866941013017,1.0,405072.3123474121,jpl,jpl_land_mask,0.999999999623307
248,8030008900,C_Beaufort_Sea_Coast,C,68.83226776123047,-138.88400268554688,40808.94140625,146,north_america,keep,True,False,3,1.8052985541676603,0.725992108746748,0.8003635840367165,0.33204809943474245,40808.944885253906,4,2.017131580134453,0.7117262510381402,0.7529642078930291,0.8782974964661897,40808.944885253906,jpl,jpl_land_mask,1.0000000852510207
249,8030009560,R_Mackenzie_River,R,60.67934799194336,-119.4447021484375,1796235.0,4810,north_america,keep,False,False,31,19.03267632824792,0.16608249767776162,0.1665787677882753,1.0,1796235.0539855957,31,19.032676328247923,0.16605608870038352,0.1660824976777616,1.0,1796235.0539855957,jpl,jpl_land_mask,1.0000000300548624
250,8030009570,C_East_Beaufort_Sea_Amundsen_Gulf_Coast,C,68.54082489013672,-126.73114776611328,159576.46875,564,north_america,keep,False,False,4,2.4009859576426065,0.2362361317033162,0.413060016113906,0.9893284239786704,159576.46920776367,6,2.611698614102805,0.2500883789757519,0.2948297965596453,1.0,159576.46920776367,jpl,jpl_land_mask,1.0000000028686165
251,8030010700,C_Canadian_South_Arctic_Ocean_Coast,C,67.50762176513672,-99.69764709472656,668227.875,2265,north_america,keep,False,False,15,9.754209326386595,0.26546708522964513,0.401533072724123,1.0,668227.8935394287,24,12.322708185085741,0.3681779586992182,0.36817834250094283,1.0,668227.8935394287,jpl,jpl_land_mask,1.0000000277441714
252,8030016860,C_Northwest_Hudson_Bay_Coast,C,63.000892639160156,-97.51946258544922,518164.71875,1480,north_america,keep,False,False,10,7.105539295072346,0.26161391550139707,0.3440748313294789,1.0,518164.73040771484,13,7.384944589397291,0.29473387366327036,0.29473387366327036,1.0,518164.73040771484,jpl,jpl_land_mask,1.000000022498087
253,8030022890,C_Banks_Island,C,72.93749237060547,-121.17345428466797,86098.78125,380,north_america,keep,True,True,4,1.8935464129865178,0.12630210749115872,0.5876193501870857,0.9557281406865914,86098.77920532227,6,2.7483747581366424,0.314961492803988,0.4022872761160324,0.7808853393704632,86098.77920532227,jpl,jpl_land_mask,0.9999999762519549
254,8030024130,C_Victoria_Island,C,70.7026596069336,-109.69364166259766,350294.0,1375,north_america,keep,False,False,9,5.018653665888566,0.13533829517605714,0.38421875187230087,1.0,350294.01359558105,15,7.317775157168552,0.34156040053773007,0.36455337728664905,1.0,350294.01359558105,jpl,jpl_land_mask,1.0000000388119152
255,8030028930,C_Prince_of_Wales_Island,C,72.47266387939453,-99.33260345458984,79544.0859375,342,north_america,keep,True,False,3,1.9844267510613025,0.24110585828433428,0.6339564806530856,1.0,79544.0756072998,6,3.7681410269988938,0.6226314604050334,0.6262575528292398,0.5327463608415245,79544.0756072998,jpl,jpl_land_mask,0.9999998701323917
256,8030030130,C_Somerset_Island,C,73.13370513916016,-92.79403686523438,55200.7421875,246,north_america,keep,True,False,3,2.020984006313176,0.5262142608751936,0.761148832456189,0.6146219787343801,55200.73811340332,6,3.819112696101138,0.7415314545768843,0.7426762804614624,0.411591673509638,55200.73811340332,jpl,jpl_land_mask,0.9999999261948931
257,8030030970,C_Southhampton_Coats_Islands,C,63.977989196777344,-83.69200897216797,80740.9296875,238,north_america,keep,True,False,5,2.219252101359177,0.31004647204223423,0.6706475596800914,1.0,80740.9294128418,8,4.13540039727545,0.5277719205638571,0.5277719205638571,1.0,80740.9294128418,jpl,jpl_land_mask,0.9999999965982779
258,8030032840,C_North_Baffin_Island_Coast,C,70.57732391357422,-76.80683135986328,279272.1875,1100,north_america,keep,False,False,11,5.241405167840325,0.2395190512811442,0.5208260805102345,0.9624706501491123,279272.2051849365,18,6.89825729512211,0.3297495009192502,0.40792553046770846,1.0,279272.2051849365,jpl,jpl_land_mask,1.0000000633250905
259,8030038870,C_South_Baffin_Island_Coast,C,66.51454162597656,-72.35203552246094,377717.78125,1239,north_america,keep,False,False,11,6.047238032614064,0.19481337202316154,0.4530356066840575,1.0,377717.78186035156,19,7.466746708389976,0.29415298175519355,0.3367209342612608,1.0,377717.78186035156,jpl,jpl_land_mask,1.0000000016158932
260,8030044560,C_Melville_Prince_Patrick_Islands,C,76.13394927978516,-112.76529693603516,142082.484375,769,north_america,keep,False,False,4,2.6226720138985824,0.060577397233799235,0.5181124067752224,1.0,142082.49374389648,8,5.016234108242174,0.15120917417377155,0.43384247963581635,1.0,142082.49374389648,jpl,jpl_land_mask,1.0000000659398414
261,8030047650,C_Ellef_Ringnes_Bathurst_Devon_Islands,C,75.89405822753906,-94.12455749511719,225847.578125,1211,north_america,keep,False,False,8,3.537576121301297,0.04095732877200603,0.4268411529004723,1.0,225847.60098266602,13,6.860116276613188,0.29147623424238994,0.4034639288041785,0.8634667223171578,225847.60098266602,jpl,jpl_land_mask,1.0000001012083735
262,8030051550,C_Ellesmere_Island,C,79.81450653076172,-82.18451690673828,332661.71875,2506,north_america,keep,False,False,9,4.195947337936311,0.1065922180535268,0.31728859383455293,1.0,332661.7254180908,15,5.688136806707928,0.1490006834900524,0.23578464949191597,1.0,332661.7254180908,jpl,jpl_land_mask,1.0000000200446593
