name,dm_stat,p,a_better,bh_threshold,significant,comparison
C_Melville_Prince_Patrick_Islands,-0.44732408140463314,0.6558063022994118,True,0.07324561403508771,False,corr_top1_vs_own_ridge
C_Uruguay_South_Brazil_Coast,0.44485970827956534,0.65757909603471,False,0.07368421052631578,False,corr_top1_vs_own_ridge
E_Farahrud_Helmand_Hamun_i_Mashkel,0.440827138340981,0.660484232942469,False,0.07412280701754385,False,corr_top1_vs_own_ridge
C_Iberian_Atlantic_Coast,-0.41054501082848577,0.682464102625509,True,0.07456140350877193,False,corr_top1_vs_own_ridge
E_Rift_Valley,0.4058870925356562,0.6858700565438592,False,0.07500000000000001,False,corr_top1_vs_own_ridge
R_Saint_Lawrence_River,0.40208706812334527,0.6886535277962184,False,0.07543859649122808,False,corr_top1_vs_own_ridge
C_Buor_Khaya_Gulf_Coast,0.39901711448795635,0.6909053723037973,False,0.07587719298245615,False,corr_top1_vs_own_ridge
E_Sahara,-0.3911493974548484,0.696689114460176,True,0.07631578947368423,False,corr_top1_vs_own_ridge
R_Yukon_River,-0.3845873376008418,0.7015268241046045,True,0.0767543859649123,False,corr_top1_vs_own_ridge
E_North_Plateau_of_Tibet,-0.38411078097485674,0.701878636355836,True,0.07719298245614035,False,corr_top1_vs_own_ridge
C_Columbia_Ecuador_Pacific_Coast,-0.3767964083803957,0.7072865068086804,True,0.07763157894736843,False,corr_top1_vs_own_ridge
C_Cuba,0.36406404028612466,0.7167359864572682,False,0.0780701754385965,False,corr_top1_vs_own_ridge
C_Po_River_and_East_Italy_Coast,0.36249546174188824,0.7179032221992738,False,0.07850877192982457,False,corr_top1_vs_own_ridge
C_Amazon_River_Delta,-0.3552179514860987,0.723327415597829,True,0.07894736842105264,False,corr_top1_vs_own_ridge
C_North_Baffin_Island_Coast,-0.3528861553917627,0.7250684015375316,True,0.07938596491228071,False,corr_top1_vs_own_ridge
R_Rio_Grande_Rio_Bravo,-0.3508179603176214,0.7266137875927147,True,0.07982456140350878,False,corr_top1_vs_own_ridge
E_Turpan_Pendi,-0.34901576877936774,0.7279613362690885,True,0.08026315789473686,False,corr_top1_vs_own_ridge
