name,dm_stat,p,a_better,bh_threshold,significant
C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,-1.6301495513186561,0.1068592930791125,True,0.04078947368421053,False
C_East_China_Coast,-1.5989395969254194,0.1136340807411195,True,0.0412280701754386,False
R_Congo_River,1.576495366363789,0.11871575282809908,False,0.04166666666666667,False
C_North_Korea_Bay_Korean_Peninsula,-1.575377706448945,0.11897347331781502,True,0.042105263157894736,False
R_Amur_River,-1.5683909130671256,0.12059468760809348,True,0.04254385964912281,False
C_South_Amapa_Coast,-1.566136291021985,0.12112159090352083,True,0.04298245614035088,False
E_Amu_Darya,-1.5557562876719278,0.12357108223372805,True,0.04342105263157895,False
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,-1.4598325790507112,0.14811082176649223,True,0.043859649122807015,False
R_Mekong_River,-1.4495923895660907,0.1509403299671348,True,0.04429824561403509,False
E_North_Central_Arabia,1.4444561954347626,0.1523752386035934,False,0.04473684210526316,False
R_Parana_River,-1.440479101804131,0.15349357106268552,True,0.04517543859649123,False
C_Patagonia,-1.419181908893578,0.15959061459985702,True,0.0456140350877193,False
E_Altai_Mountains,1.3960915899680557,0.1664099100272313,False,0.04605263157894737,False
R_Mississippi_River,-1.3932938043887464,0.16725111520433972,True,0.046491228070175444,False
R_Dnieper_River,-1.3737789618818421,0.17320932215661655,True,0.046929824561403516,False
C_Ireland,-1.3594976441909823,0.17767103050542202,True,0.04736842105263158,False
C_Ziya_He_Interior_Coast,-1.3497055409096945,0.18078022828100843,True,0.04780701754385965,False
C_Namibia_Coast,-1.2920188300366262,0.19993652801500134,True,0.048245614035087724,False
C_Northwest_Mediterranean_Coast,-1.2599147949478866,0.21123117504166208,True,0.048684210526315795,False
C_West_Barents_Sea_Coast,-1.2493522328383155,0.21504807728755976,True,0.04912280701754386,False
C_Gulf_of_Guinea_Coast,1.2431597031554262,0.21730922144500867,False,0.04956140350877193,False
C_Yellow_Sea_Coast,-1.2245872424638535,0.2241950914278764,True,0.05,False
R_Columbia_River,-1.2239071613152408,0.2244502169547676,True,0.050438596491228074,False
C_Canadian_South_Arctic_Ocean_Coast,-1.2090219022270674,0.23008727453477237,True,0.050877192982456146,False
