model,horizon,name,n_months,rmse_cm,cc_anom,cc_full,nse_anom,nse_full
kalman_ar1,4,C_South_Black_Sea_Coast,81,4.7377119197117885,0.28381889562461404,0.849002418497977,-0.04324357098589737,0.6895044752615941
kalman_ar1,4,C_South_Chile_South_Pacific_Coast,81,4.46452928925622,0.5625454976438266,0.9822053757344041,-0.4201422227495535,0.920841840152141
kalman_ar1,4,C_South_East_Brazil_Coast,81,6.608315410169985,0.5531903924520641,0.6988752663830079,0.00832089229055466,0.27604237185838
kalman_ar1,4,C_South_East_Russia_Coast,81,2.2419764585771036,0.4780990915334192,0.3901214992653396,-0.13669934196436606,-0.5601780043424509
kalman_ar1,4,C_South_Gulf_of_Aden_Coast,81,1.1020028685833079,0.38516122392984153,0.7448652086100901,-0.38530458523101196,0.2696389369039378
kalman_ar1,4,C_South_Gulf_of_Oman_West_Arabian_Sea_Coast,81,0.7679981491954063,0.2061754780876645,0.5850580037224126,-0.06771447752081206,0.29634754510741546
kalman_ar1,4,C_South_Hudson_Strait_Ungava_Bay_Coast,81,2.828801306138482,0.5834355517924334,0.8199834080949879,0.2537736847153458,0.6642208420371816
kalman_ar1,4,C_South_Mediterranean_Coast,81,0.6717661460827988,0.026554220080069652,0.7860062304869021,-0.21191208633135017,0.6058305812300024
kalman_ar1,4,C_South_Zambezia_Coast,81,0.3849812927631816,0.4484021594904412,0.8038905329070322,-0.13300034317825027,0.4974208904563092
kalman_ar1,4,C_Southhampton_Coats_Islands,81,1.337898775386569,0.29056644205543464,0.7831396670513207,0.053518669932578256,0.6043514168333671
kalman_ar1,4,C_Southwest_Hudson_Bay_Coast,81,2.968738994383247,0.507999019467349,0.7998047898584573,0.13092873175556752,0.6015851825747642
kalman_ar1,4,C_Southwest_Mediterranean_Coast,81,1.8677947856576884,0.7335869400736457,0.9369812440712103,0.4744461571000542,0.777160191228856
kalman_ar1,4,C_Sri_Lanka,81,2.9098453194257687,0.09916490804101553,0.73912029325059,-0.02471203191109339,0.5344203876157276
kalman_ar1,4,C_Sulawesi,81,2.0052087015809326,0.4214758956797562,0.32470653204518174,0.17263051083975045,-0.02720305872650486
kalman_ar1,4,C_Sumatra,81,3.1954615599749685,0.3361464359219567,0.6008446358441069,0.027986632920746213,0.11295942820794636
