name,continent,centroid_lat,centroid_lon,area_km2,glaciated,abs_lat,log10_area,stratum,era5_coverage,nbr_corr,nbr_dist_km,nbr_n_unique,nbr_modal,nbr_stable,rho,log_qr,coupling,skill_p3b,dm_p3b,dm_p_p3b,n_p3b,skill_p4cond,dm_p4cond,dm_p_p4cond,n_p4cond,skill_era5r,dm_era5r,dm_p_era5r,n_era5r,skill_era5c,dm_era5c,dm_p_era5c,n_era5c,li_dm_h4,dist_band,corr_band,lat_band
C_Madagascar,africa,-19.17742919921875,46.77520751953125,611052.1875,0,19.17742919921875,5.786078303164641,low,0.9275915645727963,0.32766927492766645,8317.74266944292,5,C_East_Central_Africa_Coast,0,0.6651621582671945,2.7939434756729637,0.167786200645149,-0.2186119310678607,3.781321104350698,0.0002951368195769473,83,-0.21457448791381695,3.775333379241861,0.00030123508319951044,83,-0.2186119310678607,3.781321104350698,0.0002951368195769473,83,-0.21739164230087793,4.051714262579059,0.00011490909639367823,83,-2.630117607078605,>1000,low_corr,tropics
E_Lower_Lake_Chad,africa,11.152617454528809,16.887977600097656,1125897.125,0,11.152617454528809,6.051498710154834,sub_noise,0.999999985034176,0.8119094107285472,1569.5464974438894,2,R_Nile_River,0,0.8776165092096655,4.781448436504297,0.7641188388988287,-0.0581430704616992,2.345472659046198,0.021418989100467405,83,-0.05544858841635003,2.2751133696008905,0.02550921637346509,83,-0.0581430704616992,2.345472659046198,0.021418989100467405,83,-0.0575071537077001,3.2535811573116047,0.0016561687070844743,83,-1.9954013650057951,>1000,high_corr,tropics
E_South_Interior_Africa,africa,-19.246938705444336,20.51251602172852,865424.625,0,19.246938705444336,5.937229248557949,mid,0.9999999610062869,0.8344880662865484,661.955572336702,1,C_Namibia_Coast,1,0.9342929937250292,7.10753128221109,0.8096058304280724,-0.10262332546838127,2.391788176981756,0.01905460133775599,83,-0.10016436604000667,2.3144599057594832,0.023144235773350137,83,-0.10262332546838127,2.391788176981756,0.01905460133775599,83,-0.11742918667404156,2.7777132956458748,0.006783270173202974,83,-2.559333375158303,600-1000,high_corr,tropics
E_Upper_Lake_Chad,africa,18.530920028686523,15.589140892028809,1353182.375,0,18.530920028686523,6.131356332531483,sub_noise,0.9999999365454026,0.7538869160801754,897.5873155343482,3,E_Libyian_Desert,0,0.8906889792712562,-0.7526140705921931,0.9412185048923218,-0.04877446119235196,1.8922193306977984,0.06199101255078098,83,-0.04834693806014778,1.9001466852255198,0.06092856822116988,83,-0.04877446119235196,1.8922193306977984,0.06199101255078098,83,-0.02992418358735316,1.0905430100590046,0.27866824774520355,83,-2.765598257578945,600-1000,mid_corr,tropics
E_Libyian_Desert,africa,26.2124080657959,17.569135665893555,1124732.75,0,26.2124080657959,6.051049341124324,sub_noise,1.000000052290965,0.7076567849499767,811.5580026901023,2,E_Upper_Lake_Chad,0,0.8514873611112768,-1.0689356793802307,0.9393090053425557,-0.0276732186501798,0.6109569259020283,0.5429179781104654,83,-0.026876625998917048,0.6027386876718599,0.5483458854113628,83,-0.0276732186501798,0.6109569259020283,0.5429179781104654,83,-0.006640393178379611,0.1702259082674351,0.8652517717088299,83,-2.4082984068497963,600-1000,mid_corr,N_midlat
E_Egyptian_Western_Desert,africa,25.169008255004883,26.742637634277344,927035.0,0,25.169008255004883,5.967096131145491,sub_noise,0.9999999591657808,0.7001938369840037,1332.7641977785065,3,E_Lower_Lake_Chad,0,0.9764663485229995,-1.2590497202274815,0.814883983091223,-0.0567697643624665,2.122766052953898,0.036789428617821265,83,-0.05513621034482474,2.086697467011167,0.04002194202264421,83,-0.0567697643624665,2.122766052953898,0.036789428617821265,83,-0.027274716833489032,1.099159679554713,0.2749151115420244,83,-3.465227910164382,>1000,mid_corr,N_midlat
E_Rift_Valley,africa,5.223244667053223,37.59090042114258,578629.4375,0,5.223244667053223,5.762400524401148,low,1.000000042284568,0.8755878380163784,944.0074449780201,1,R_Nile_River,1,0.8739563385628439,2.8615808800711764,0.8569271904843578,0.009586862979697464,-0.4094470828352313,0.683279177377889,83,0.009933652682347693,-0.4384313672783278,0.6622265293651783,83,0.009586862979697464,-0.4094470828352313,0.683279177377889,83,0.06706292325156793,-2.6501336779165996,0.009652638251260153,83,-2.143933421395511,600-1000,high_corr,tropics
E_Northern_Kordofan,africa,17.22397804260254,25.146631240844727,254361.15625,0,17.22397804260254,5.405450790489329,sub_noise,0.99999998856605,0.7082041489700874,997.0977561835255,2,E_Upper_Lake_Chad,0,0.6694811599011391,2.013396321667846,0.9150597787778721,0.060441795968049994,-2.168787636854145,0.03299556112584592,83,0.05951556359492172,-2.145109501719456,0.03490265756336055,83,0.060441795968049994,-2.168787636854145,0.03299556112584592,83,0.045170385625403875,-1.9206564728448103,0.05825086379524743,83,-2.2692534140457075,600-1000,mid_corr,tropics
E_Saharan_and_Algerian_Atlas,africa,30.64778709411621,-1.768595814704895,788742.8125,0,30.64778709411621,5.896935414717089,sub_noise,0.9999999976588402,0.838990369651305,679.6017734492602,1,C_Southwest_Mediterranean_Coast,1,0.9480520277262323,-0.5055987660884946,0.9398851687866598,0.002125781148768824,-0.227657331875509,0.8204793289150213,83,0.003503790319361544,-0.3666894445441,0.7147951966718461,83,0.002125781148768824,-0.227657331875509,0.8204793289150213,83,0.0029300014519794138,-0.30045742835509803,0.7645887001845695,83,-2.4687315145655337,600-1000,high_corr,N_midlat
E_Sahara,africa,24.56203269958496,-0.1017521992325782,2437994.0,0,24.56203269958496,6.3870326324677205,sub_noise,1.0000000340268662,0.6175498752242465,1783.2250174227433,1,E_Libyian_Desert,1,0.907041774889921,-1.055368878661993,0.8804118545513075,-0.006435777821619082,0.6442015439567585,0.521242684690853,83,-0.0056881373317405615,0.5763436178792875,0.5659616021750495,83,-0.006435777821619082,0.6442015439567585,0.521242684690853,83,-0.003447057087299532,0.36713026128333287,0.7144676230783523,83,-0.4071220295309658,>1000,low_corr,N_midlat
E_Lake_Rukwa_Basin,africa,-7.73997163772583,32.36717224121094,77505.734375,0,7.73997163772583,4.8893338356068154,mid,0.9999999166125492,0.864192589701303,597.8003552982154,1,C_East_Central_Africa_Coast,1,0.9138819570820704,2.9968534544014083,0.689213774188701,0.09026709719128179,-3.157410959097811,0.002227879308876044,83,0.0921695658182271,-3.1830750131672514,0.0020595221937011344,83,0.09026709719128179,-3.157410959097811,0.002227879308876044,83,0.0868178969902329,-3.0812190440460205,0.0028063930680632026,83,-1.5910046191496825,300-600,high_corr,tropics
C_East_Mediterranean_Coast,asia,36.52043533325195,32.11308670043945,330882.1875,0,36.52043533325195,5.519673388257831,low,0.9156200260666444,0.6455111511540383,487.10509105857807,1,C_South_Black_Sea_Coast,1,0.8880409894639932,0.09671610161697704,0.7196812652820809,0.03640778676936418,-1.9936416126660939,0.04951568793076641,83,0.03813607677236175,-2.130189820246855,0.036152947090981546,83,0.03640778676936418,-1.9936416126660939,0.04951568793076641,83,0.03363574420253712,-1.8807579254055544,0.06355467105435066,83,-0.2863534928575935,300-600,low_corr,N_midlat
C_South_Black_Sea_Coast,europe,40.133785247802734,35.27177429199219,359180.5,0,40.133785247802734,5.555312750678234,mid,0.9629355073445132,0.6588052130395661,647.9905095456448,3,C_East_Mediterranean_Coast,0,0.864170728345866,0.06945618990930354,0.7666225014637308,-0.012591037276930006,0.2723200772028386,0.7860604628830595,83,-0.015836992160626284,0.3480560414068235,0.7286900288510688,83,-0.012591037276930006,0.2723200772028386,0.7860604628830595,83,-0.03229403953039145,0.7719272141401222,0.44237654702776824,83,-2.0906523109191477,600-1000,mid_corr,N_midlat
C_East_Azov_Sea_Northeast_Black_Sea_Coast,europe,45.121726989746094,39.69782257080078,113622.0,0,45.121726989746094,5.055462429557673,mid,0.9515909426111898,0.7987139418516515,374.7825322033692,1,C_Crimea_West_Azov_Sea_Coast,1,0.8912303824268226,-0.459811879449658,0.937975669265216,0.009779682925657451,-0.8803433114642047,0.38124622727948876,83,0.010613172962051887,-0.9491101074467904,0.345353507621708,83,0.009779682925657451,-0.8803433114642047,0.38124622727948876,83,0.014399904074128722,-1.3826743992709045,0.17051875029831934,83,-3.181824622513405,300-600,high_corr,N_midlat
R_Don_River,europe,49.75143432617188,41.11557769775391,439711.84375,0,49.75143432617188,5.643168163609237,mid,1.000000004934421,0.6771691508969159,842.3334471457098,2,C_North_Caspian_Sea_Coast,0,0.952282735615648,-0.07737213808325108,0.7113903119516983,-0.10776244932978263,2.062130375547409,0.042361661447341416,83,-0.104203244910692,1.9920517346320321,0.049693334137761946,83,-0.10776244932978263,2.062130375547409,0.042361661447341416,83,-0.11354712976029124,2.058062901937059,0.04276019782801404,83,-2.6427734410368666,600-1000,mid_corr,N_midlat
C_Crimea_West_Azov_Sea_Coast,europe,46.28525924682617,35.1673583984375,94162.234375,0,46.28525924682617,4.973876755328368,mid,0.7870433125761164,0.7987139418516515,374.7825322033692,1,C_East_Azov_Sea_Northeast_Black_Sea_Coast,1,0.8597578428204787,-0.17616561897788893,0.937975669265216,0.0008002701744646012,-0.03735645138379087,0.9702915900269533,83,0.00019322064674565098,-0.009054003320925406,0.9927980405905708,83,0.0008002701744646012,-0.03735645138379087,0.9702915900269533,83,0.002725051013537816,-0.14047553245209846,0.8886287812140549,83,-3.262024817907779,300-600,high_corr,N_midlat
R_Dnieper_River,europe,51.23007583618164,31.480995178222656,510859.21875,0,51.23007583618164,5.708301234882796,low,1.000000031989582,0.6859843213880668,452.8796510783861,2,C_Greater_Dniester_Basin,0,0.927232320762809,0.02970634082124752,0.7685308796994746,-0.10181840841773138,1.4393723409023398,0.1538516476712048,83,-0.11029330314760966,1.5313820567659577,0.12952401999968455,83,-0.10181840841773138,1.4393723409023398,0.1538516476712048,83,-0.18166022105141133,2.370327244223634,0.02011966161199672,83,0.5285885851124944,300-600,mid_corr,N_high
C_Greater_Dniester_Basin,europe,48.228153228759766,28.64737892150879,165012.75,0,48.228153228759766,5.217517502036427,low,0.983823740365617,0.77013855212372,661.9773666909638,1,R_Danube_River,1,0.8906147401555451,0.22170678511751615,0.8340572010263225,0.03337144781213097,-1.9675466113908184,0.05250102163006389,83,0.035626185623301554,-2.0699550683646306,0.04160398013356397,83,0.03337144781213097,-1.9675466113908184,0.05250102163006389,83,0.029678837685741866,-1.8711888401975867,0.06488545841283648,83,-1.762646940306227,600-1000,mid_corr,N_midlat
R_Danube_River,europe,46.30460357666016,20.33920669555664,800229.75,0,46.30460357666016,5.903214693032314,low,0.9999998556625324,0.7766541324199089,672.6892368932379,2,C_West_Black_Sea_Coast,0,0.8632972058951651,0.6710428691681626,0.8807294231734648,-0.0082098187341213,0.1579449512399721,0.8748884807644872,83,-0.021605098289345648,0.4116265968780523,0.6816870814874009,83,-0.0082098187341213,0.1579449512399721,0.8748884807644872,83,-0.01935118814373027,0.3759016361884484,0.7079607709401247,83,-1.7450151423048674,600-1000,mid_corr,N_midlat
C_West_Black_Sea_Coast,europe,43.19564437866211,27.758071899414062,27089.95703125,0,43.19564437866211,4.4328083161772875,mid,0.7285505761289921,0.7787014672311973,679.1684914991921,2,R_Danube_River,0,0.8590855707268069,-0.21011603778940918,0.9222210926294114,-0.0007876955799108742,0.03187019280938815,0.9746530151085147,83,2.4823164942566756e-05,-0.0009902445795446882,0.9992123043851512,83,-0.0007876955799108742,0.03187019280938815,0.9746530151085147,83,0.0016459525419829646,-0.06858234390111734,0.9454890363719897,83,-1.801694200700109,600-1000,high_corr,N_midlat
C_Balkan_Peninsula_and_Adriatic_Coast,europe,41.0028190612793,22.09043312072754,328025.6875,0,41.0028190612793,5.515907854390597,low,0.8584378403114008,0.752471895174006,656.814140485851,2,C_West_Italy_Coast,0,0.8402015523178449,0.27540178173240226,0.9139791222511924,-0.03596285193046045,1.8543371500499999,0.06728595959927942,83,-0.03505691415863055,1.7978526080939818,0.07588108210386338,83,-0.03596285193046045,1.8543371500499999,0.06728595959927942,83,-0.037298317076677856,1.9421181552051843,0.055556164977168594,83,0.6307544642866434,600-1000,mid_corr,N_midlat
C_Po_River_and_East_Italy_Coast,europe,44.14605712890625,12.010080337524414,180304.53125,0,44.14605712890625,5.256006641154699,low,0.8787633477068442,0.8315934084963436,525.284222214023,2,C_West_Italy_Coast,0,0.7811784023409246,4.233253799427384,0.9298868994152277,-0.034648611402555485,1.404593393753913,0.16391892998239416,83,-0.03536134508419675,1.4524286604347683,0.1501983103304666,83,-0.034648611402555485,1.404593393753913,0.16391892998239416,83,-0.030468086568650854,1.151242553616796,0.252978289183028,83,-2.6001959477026686,300-600,high_corr,N_midlat
C_West_Italy_Coast,europe,41.67490005493164,13.229246139526367,102275.0703125,0,41.67490005493164,5.00976978674113,low,0.8278253426413565,0.8103845083147521,322.9962265649614,2,C_Po_River_and_East_Italy_Coast,0,0.8001819490985561,0.04393738611795882,0.9356432067168811,-0.015923868545802744,0.46971493400906206,0.6398054170450171,83,-0.012710450103469828,0.37746165597274733,0.7068057589713224,83,-0.015923868545802744,0.46971493400906206,0.6398054170450171,83,-0.04258956822388438,1.2644269050167676,0.2096589815812157,83,-1.982605702701276,300-600,high_corr,N_midlat
C_Northwest_Mediterranean_Coast,europe,42.14854431152344,1.569547176361084,335345.25,0,42.14854431152344,5.525492159153191,low,0.8920611337698022,0.8204952857072684,829.9377255323392,2,C_Po_River_and_East_Italy_Coast,0,0.7755753955029001,2.1536315245828743,0.8328510587317896,0.037969077471663226,-1.417455244623875,0.16013850705556568,83,0.03942165720788404,-1.4715119091593598,0.1449802054195303,83,0.037969077471663226,-1.417455244623875,0.16013850705556568,83,0.035458207748525594,-1.448471691210886,0.15129834022804098,83,-3.2208175694409817,600-1000,high_corr,N_midlat
C_Iberian_Atlantic_Coast,europe,40.14402770996094,-5.723358631134033,413294.96875,0,40.14402770996094,5.616260118426126,low,0.9534605664910916,0.778852627933267,649.8019071283557,1,C_Northwest_Mediterranean_Coast,1,0.817283702256228,0.5913444450515737,0.7390566870521313,0.04816308139557601,-1.8783517921667923,0.06388711598541688,83,0.04725811616925968,-1.830516143086894,0.07080582712805294,83,0.04816308139557601,-1.8783517921667923,0.06388711598541688,83,0.03271643852233519,-1.3198861271213003,0.19054597079735683,83,-2.304847693188228,600-1000,high_corr,N_midlat
C_West_Continental_Europe,europe,48.84905624389648,5.234267234802246,879398.125,0,48.84905624389648,5.944185535307998,low,0.936098863794766,0.6562669582714152,773.0021981349199,2,C_Northwest_Mediterranean_Coast,0,0.8145367093907732,0.5517426987562595,0.7605912864664297,-0.028323061926984527,0.9846758676155346,0.3276798297287945,83,-0.02710562496652802,0.9399309150974682,0.35001361266645936,83,-0.028323061926984527,0.9846758676155346,0.3276798297287945,83,-0.040904475414664576,1.3646648866721092,0.17609158861289873,83,-2.465880279482837,600-1000,mid_corr,N_midlat
C_Denmark_Germany_Coast,europe,55.269378662109375,10.729411125183104,112410.109375,0,55.269378662109375,5.050805370382056,mid,0.6096133754032,0.7672663864973714,861.5043157408824,1,C_Sweden_Coast,1,0.8805718853367642,-0.925768797085329,0.9412185048923218,-0.021622363561140334,1.9622695045134984,0.05312301416969846,83,-0.020750863922425644,1.9069154803578217,0.06003359415747724,83,-0.021622363561140334,1.9622695045134984,0.05312301416969846,83,-0.020047038831947805,1.7778001237586913,0.07914402328152284,83,-1.6617068133384971,600-1000,mid_corr,N_high
C_South_Baltic_Coast,europe,54.15943145751953,22.931365966796875,696030.8125,0,54.15943145751953,5.842628465763612,low,0.9694830399091264,0.6057974697992486,776.03411041811,2,R_Dnieper_River,0,0.9267995860429252,-0.40477687854761824,0.7643155078284638,-0.007077063951766327,0.16774242559901018,0.8671989321719732,83,-0.00790536865908753,0.1908841723701933,0.8490881614853601,83,-0.007077063951766327,0.16774242559901018,0.8671989321719732,83,0.015194613037867843,-0.343343619762275,0.7322187029254135,83,-1.0954385274718728,600-1000,low_corr,N_high
C_Neva_River_Finland_Coast,europe,62.06149673461914,29.044687271118164,532684.4375,0,62.06149673461914,5.726470008955653,low,0.9664884207474642,0.7280010379942556,653.6725601285264,1,C_Sweden_Coast,1,0.8114121821792036,0.6921390766545357,0.8911356542355957,-0.056377086678491395,1.8752643669424522,0.06431583322226203,83,-0.0534100768137471,1.8079460595967372,0.07428143847234933,83,-0.056377086678491395,1.8752643669424522,0.06431583322226203,83,-0.0327195626987129,1.1430062400548746,0.2563621926802284,83,-1.3883921863168234,600-1000,mid_corr,N_high
C_Sweden_Coast,europe,62.442989349365234,16.424589157104492,484086.40625,0,62.442989349365234,5.684922887281451,low,0.9574141392110368,0.8100416524381927,340.13371775029395,1,C_Norway_Coast,1,0.7878348281264161,-0.09643004323479712,0.9393090053425557,0.026338070261694768,-1.5715076944372246,0.11991561369563447,83,0.027542660934736563,-1.6414432303869557,0.104535635216861,83,0.026338070261694768,-1.5715076944372246,0.11991561369563447,83,0.015388089793778259,-0.9318421580903941,0.35415364218655465,83,-1.888712848794972,300-600,high_corr,N_high
C_Norway_Coast,europe,62.25550079345703,9.84280776977539,246138.140625,0,62.25550079345703,5.3911789155294585,low,0.9029454068391792,0.8100416524381927,340.13371775029395,1,C_Sweden_Coast,1,0.687449839626243,0.5628600145387486,0.9393090053425557,-0.010335661248988215,0.6636694179452517,0.508763578668025,83,-0.010673958946580075,0.7001849676044706,0.4857936486364622,83,-0.010335661248988215,0.6636694179452517,0.508763578668025,83,-0.012408338030742039,0.8418673445926118,0.4023108090252677,83,-2.5032614910337228,300-600,high_corr,N_high
C_West_Barents_Sea_Coast,europe,67.25116729736328,31.935346603393555,378167.46875,0,67.25116729736328,5.577684166629533,low,0.8552677313207341,0.6274953229101355,1122.2433627312623,2,C_Norway_Coast,0,0.65112589199014,0.24987348038792243,0.7874518275822888,0.007796409439336238,-0.3972613395458829,0.6922069207015639,83,0.008887121555298694,-0.45307789127149706,0.6516892721321976,83,0.007796409439336238,-0.3972613395458829,0.6922069207015639,83,-0.012349475576354907,0.6318016582783639,0.529273997949589,83,-1.7107910814833407,>1000,low_corr,N_high
C_East_Barents_Sea_Coast,europe,64.14629364013672,49.87527847290039,1004636.5625,0,64.14629364013672,6.002008979719454,low,0.9614373126987552,0.5667364033082352,886.5623557608603,1,C_West_Barents_Sea_Coast,1,0.74553215332078,1.706910909578291,0.7376017429493663,-0.08214303764871755,3.3030376278149456,0.0014187805254496793,83,-0.08125078209410264,3.335822805390662,0.0012794405020186543,83,-0.08214303764871755,3.3030376278149456,0.0014187805254496793,83,-0.06411296596888327,2.487808328702866,0.0148793992431898,83,-1.7818616425085456,600-1000,low_corr,N_high
C_Sicily,europe,37.72762680053711,14.177642822265623,34914.8515625,0,37.72762680053711,4.543010200015179,low,0.7202662326079201,0.753632286773193,446.3441317535477,1,C_West_Italy_Coast,1,0.6829367839771108,-0.44272029561465354,0.9406423414396718,0.0007026052058228816,-0.08440079195586918,0.9329434959132522,83,0.0010349513691545464,-0.12460444059752858,0.9011416705504026,83,0.0007026052058228816,-0.08440079195586918,0.9329434959132522,83,-0.002597819952399494,0.3699707478665752,0.7123581273524592,83,-0.9888393196231556,300-600,mid_corr,N_midlat
C_Sardinia_and_Corsica,europe,40.48616409301758,9.075053215026855,84190.1171875,0,40.48616409301758,4.925261114031244,mid,0.4183278971331297,0.6616908828763395,372.38841105793955,1,C_West_Italy_Coast,1,0.783417630597432,-0.5029315711951294,0.9231314655509257,-0.011558343327847442,0.79921822611692,0.42647287265897765,83,-0.011970354943609873,0.8268895164701663,0.410699435610867,83,-0.011558343327847442,0.79921822611692,0.42647287265897765,83,-0.019260926247254728,1.530896719093799,0.12964386033195005,83,,300-600,mid_corr,N_midlat
C_Great_Britain,europe,53.88020706176758,-2.613974094390869,276127.28125,0,53.88020706176758,5.441109316856655,sub_noise,0.7514575750491979,0.7289170557084876,335.6788731876807,1,C_Ireland,1,0.47902004939981335,-0.03385976614978383,0.9412185048923218,-0.022880385168847717,1.92466035012544,0.0577399117764571,83,-0.022715638247694736,1.9154153297252334,0.05892548523614975,83,-0.022880385168847717,1.92466035012544,0.0577399117764571,83,-0.028836505629023845,2.472909424763306,0.015468096458543091,83,-3.1129718991463062,300-600,mid_corr,N_high
C_Ireland,europe,53.56654739379883,-7.68958044052124,74015.21875,0,53.56654739379883,4.869321027022829,sub_noise,0.896611666160111,0.7289170557084876,335.6788731876807,1,C_Great_Britain,1,0.3807166236901077,-0.18423024972164342,0.9412185048923218,0.02427608925265279,-2.75869733010078,0.007154467302842793,83,0.024621416056391898,-2.821210910129582,0.005999535379889745,83,0.02427608925265279,-2.75869733010078,0.007154467302842793,83,0.024179862943838004,-2.950463070838538,0.004134940564623639,83,-2.1840275945212344,300-600,mid_corr,N_high
C_Iceland,europe,65.02053833007812,-19.04302024841309,114385.3828125,1,65.02053833007812,5.058370529968653,glaciated,0.8749873491931482,0.6101651763165882,11337.659916691726,2,C_North_Argentina_South_Atlantic_Coast,0,0.9263174211904228,-0.16248336301198235,0.2540276782846327,-0.0175075661345081,0.3954422255281224,0.6935434553793204,83,-0.013297867285836151,0.29654055045906225,0.7675670952686519,83,-0.0175075661345081,0.3954422255281224,0.6935434553793204,83,-0.10461791955010913,2.228764758132623,0.028566071709178322,83,1.286343300050957,>1000,low_corr,N_high
C_Svalbard,europe,78.96168518066406,19.435562133789062,97022.8046875,1,78.96168518066406,4.986873824842704,glaciated,0.5682971694058239,0.6990363081258799,1277.517055768833,2,C_Novaya_Zemlya,0,0.9867614089359821,-0.632285675291336,0.704385498645269,0.04865365047696857,-1.3236377870096625,0.18930180414530143,83,0.05039654570969099,-1.3703294914151785,0.17432402560141858,83,0.04865365047696857,-1.3236377870096625,0.18930180414530143,83,0.09857704301390136,-3.3552747997212835,0.0012029578054964713,83,6.210475304669281,>1000,mid_corr,N_high
C_Novaya_Zemlya,asia,74.09131622314453,58.34560394287109,93869.828125,1,74.09131622314453,4.972526022676419,glaciated,0.7718357856743084,0.6948135270157554,1114.234522590751,1,C_Svalbard,1,0.970432207942622,-0.7576222611281447,0.7037902071036518,0.12851456774779169,-2.416245225063059,0.01790228946430948,83,0.125746240548393,-2.3773307759429754,0.019766414573154936,83,0.12851456774779169,-2.416245225063059,0.01790228946430948,83,0.18603957935311444,-4.031937444363733,0.00012327456082910772,83,3.766794647508313,>1000,mid_corr,N_high
C_East_Caspian_Sea_Coast,asia,38.98503875732422,58.36118316650391,706300.6875,0,38.98503875732422,5.848989628985573,low,0.9999999728752992,0.7315185584274734,722.8533368777046,2,E_Central_Iran,0,0.9547326594581627,-0.5146806168231907,0.8597902132991566,-0.04612069882214587,1.539511356719833,0.12752971556526288,83,-0.043983472436594395,1.4868475739654672,0.1408902230234347,83,-0.04612069882214587,1.539511356719833,0.12752971556526288,83,-0.05387942711459526,2.003640705012801,0.04841082182209544,83,-2.2548106082691644,600-1000,mid_corr,N_midlat
C_North_Caspian_Sea_Coast,europe,48.40042495727539,53.8274040222168,763986.8125,0,48.40042495727539,5.883085862099367,low,1.000000048521725,0.6977844998773828,1011.7586358371027,2,R_Don_River,0,0.9170803660359574,-0.014587263458253124,0.739669207916987,0.022647036696891165,-0.43062581529801436,0.6678702534241248,83,0.020695547175983542,-0.3981467960126874,0.6915567131599051,83,0.022647036696891165,-0.43062581529801436,0.6678702534241248,83,0.028294962096719667,-0.5787890731579786,0.5643179707502955,83,-0.6941365499723988,>1000,mid_corr,N_midlat
R_Volga_River,europe,55.84633255004883,47.36979293823242,1408949.375,0,55.84633255004883,6.148895388742334,low,1.0000000025065283,0.5896361098497032,937.0662281219298,1,C_North_Caspian_Sea_Coast,1,0.8382120455960056,7.174140833990937,0.6396295811077684,-0.05209729088435666,1.1638118087032214,0.24787547578929148,83,-0.04794902830172587,1.0753427614412538,0.28537519775307624,83,-0.05209729088435666,1.1638118087032214,0.24787547578929148,83,-0.028204028043555374,0.6535010976644259,0.5152616219143713,83,-0.752485906851621,600-1000,low_corr,N_high
