target_date,sum,count,model,fold,horizon
2019-11-01,257.5297542660162,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2019-12-01,204.6558021815879,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-01-01,230.0063835249824,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-02-01,162.04673174377027,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-03-01,237.31750070476016,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-04-01,218.9793050904512,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-05-01,188.91677779587485,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-06-01,194.01587478605896,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-07-01,253.84756243022227,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-08-01,239.11460659329882,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-09-01,405.86259882325976,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-10-01,273.02845130397804,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2020-11-01,229.08492311400929,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2019-07-01,179.773265597052,234,lstmres_corr_top1_s0_rand3,f1,1
2019-08-01,239.60910712385964,234,lstmres_corr_top1_s0_rand3,f1,1
2019-09-01,160.4746264956899,234,lstmres_corr_top1_s0_rand3,f1,1
2019-10-01,243.80586284520083,234,lstmres_corr_top1_s0_rand3,f1,1
2019-11-01,259.71593170103887,234,lstmres_corr_top1_s0_rand3,f1,1
2019-12-01,206.1569094693563,234,lstmres_corr_top1_s0_rand3,f1,1
2020-01-01,232.15059145107818,234,lstmres_corr_top1_s0_rand3,f1,1
2020-02-01,164.89059563262984,234,lstmres_corr_top1_s0_rand3,f1,1
2020-03-01,241.52957511323314,234,lstmres_corr_top1_s0_rand3,f1,1
2020-04-01,217.87555975602135,234,lstmres_corr_top1_s0_rand3,f1,1
2020-05-01,183.9911126571581,234,lstmres_corr_top1_s0_rand3,f1,1
2020-06-01,192.50100131510183,234,lstmres_corr_top1_s0_rand3,f1,1
2020-07-01,259.41872006081115,234,lstmres_corr_top1_s0_rand3,f1,1
2020-08-01,234.09537184406187,234,lstmres_corr_top1_s0_rand3,f1,1
2020-09-01,406.3371094182344,234,lstmres_corr_top1_s0_rand3,f1,1
2020-10-01,280.28121356704617,234,lstmres_corr_top1_s0_rand3,f1,1
2020-11-01,223.6248220091464,234,lstmres_corr_top1_s0_rand3,f1,1
2019-07-01,180.22045284280867,234,lstmres_corr_top1_s1_rand3,f1,1
2019-08-01,238.57555220698185,234,lstmres_corr_top1_s1_rand3,f1,1
2019-09-01,160.24638553133022,234,lstmres_corr_top1_s1_rand3,f1,1
2019-10-01,245.1148798185004,234,lstmres_corr_top1_s1_rand3,f1,1
2019-11-01,259.02976954697505,234,lstmres_corr_top1_s1_rand3,f1,1
2019-12-01,206.7471532063691,234,lstmres_corr_top1_s1_rand3,f1,1
2020-01-01,235.03128867260259,234,lstmres_corr_top1_s1_rand3,f1,1
2020-02-01,168.19249394162603,234,lstmres_corr_top1_s1_rand3,f1,1
2020-03-01,247.05409056584088,234,lstmres_corr_top1_s1_rand3,f1,1
2020-04-01,224.49405743975598,234,lstmres_corr_top1_s1_rand3,f1,1
2020-05-01,191.13399716924442,234,lstmres_corr_top1_s1_rand3,f1,1
2020-06-01,191.5831586281394,234,lstmres_corr_top1_s1_rand3,f1,1
2020-07-01,258.3857254549744,234,lstmres_corr_top1_s1_rand3,f1,1
2020-08-01,242.67013442298148,234,lstmres_corr_top1_s1_rand3,f1,1
2020-09-01,413.1111973625347,234,lstmres_corr_top1_s1_rand3,f1,1
2020-10-01,279.5640558154802,234,lstmres_corr_top1_s1_rand3,f1,1
2020-11-01,226.59700635184785,234,lstmres_corr_top1_s1_rand3,f1,1
