target_date,sum,count,model,fold,horizon
2020-05-01,223.14221128301918,234,ridge_corr_top1_rand0,f1,1
2020-06-01,211.70649416437868,234,ridge_corr_top1_rand0,f1,1
2020-07-01,293.65117324346335,234,ridge_corr_top1_rand0,f1,1
2020-08-01,259.8046147080326,234,ridge_corr_top1_rand0,f1,1
2020-09-01,443.9385594693391,234,ridge_corr_top1_rand0,f1,1
2020-10-01,271.88460935551234,234,ridge_corr_top1_rand0,f1,1
2020-11-01,231.11530076374453,234,ridge_corr_top1_rand0,f1,1
2019-07-01,187.56506934551996,234,ridge_corr_top1_era5_rand1,f1,1
2019-08-01,240.9956036428458,234,ridge_corr_top1_era5_rand1,f1,1
2019-09-01,163.9035842538523,234,ridge_corr_top1_era5_rand1,f1,1
2019-10-01,242.31314722549698,234,ridge_corr_top1_era5_rand1,f1,1
2019-11-01,255.68416609275906,234,ridge_corr_top1_era5_rand1,f1,1
2019-12-01,203.09823987658154,234,ridge_corr_top1_era5_rand1,f1,1
2020-01-01,234.79959438949746,234,ridge_corr_top1_era5_rand1,f1,1
2020-02-01,163.82557593652538,234,ridge_corr_top1_era5_rand1,f1,1
2020-03-01,248.08394646252046,234,ridge_corr_top1_era5_rand1,f1,1
2020-04-01,218.980391044463,234,ridge_corr_top1_era5_rand1,f1,1
2020-05-01,175.05845693849918,234,ridge_corr_top1_era5_rand1,f1,1
2020-06-01,197.5955230161915,234,ridge_corr_top1_era5_rand1,f1,1
2020-07-01,258.06118426234633,234,ridge_corr_top1_era5_rand1,f1,1
2020-08-01,238.86401276168618,234,ridge_corr_top1_era5_rand1,f1,1
2020-09-01,400.15160111379726,234,ridge_corr_top1_era5_rand1,f1,1
2020-10-01,279.0061712516814,234,ridge_corr_top1_era5_rand1,f1,1
2020-11-01,224.16478581765273,234,ridge_corr_top1_era5_rand1,f1,1
2019-07-01,177.9894647905628,234,gbm_corr_top1_era5_rand1,f1,1
2019-08-01,248.13344899729324,234,gbm_corr_top1_era5_rand1,f1,1
2019-09-01,161.10833311905267,234,gbm_corr_top1_era5_rand1,f1,1
2019-10-01,249.95596111707442,234,gbm_corr_top1_era5_rand1,f1,1
2019-11-01,251.75302590868523,234,gbm_corr_top1_era5_rand1,f1,1
2019-12-01,213.36071552487235,234,gbm_corr_top1_era5_rand1,f1,1
2020-01-01,233.5426600141073,234,gbm_corr_top1_era5_rand1,f1,1
