name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
E_Rift_Valley,-2.0535942836675236,0.044455635880089994,True,0.037885462555066085,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Sweden_Coast,2.0082743765366815,0.049198912174351433,False,0.03832599118942731,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Orinoco_River,-1.975742145546367,0.05286675002222464,True,0.03876651982378855,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Dayan_Khyargas_Uvs_Nuur_Basins,-1.969160853960498,0.0536366045106917,True,0.03920704845814978,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Lake_Eyre_Basin,-1.9546355036076115,0.055369756711384804,True,0.039647577092511016,False,lstmres_corr_top1_ens,li_lstm_full,1
C_India_West_Coast,-1.9514595045512948,0.05575502722459203,True,0.04008810572687225,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Lake_Rukwa_Basin,-1.9357903080060999,0.05768949364275425,True,0.04052863436123348,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Hudson_Bay_Coast,-1.9304733289134977,0.058358783739561895,True,0.04096916299559472,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Cuba,1.8862057746565424,0.06419210287744624,False,0.04140969162995595,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Turpan_Pendi,-1.883101436050666,0.06461908589187983,True,0.04185022026431718,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Nigerian_Delta,1.8681377351726736,0.06671111317223076,False,0.04229074889867842,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Timor_Islands,-1.867285648818597,0.06683194262900574,True,0.04273127753303965,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Ganges_Bramaputra_Basin,-1.8401769461159356,0.07077361889196118,True,0.043171806167400885,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Central_America_Gulf_of_Mexico_Caribbean_Coast,1.835018408709878,0.07154541479941451,False,0.04361233480176212,False,lstmres_corr_top1_ens,li_lstm_full,1
