basin_idx,id,name,prefix,centroid_lat,centroid_lon,area_km2,n_cells,continent,exclude_reason,below_resolution,glaciated,n_tiles,n_eff_tiles,contamination,contamination_all,max_tile_fill_land,mascon_area_km2,area_ratio
158,4030050270,E_Qinghai_Lake,E,37.1439094543457,93.62187957763672,329574.34375,534,asia,keep,False,False,41,32.671295664576256,0.1432769071058053,0.1432769071058053,1.0,329574.31842041016,0.9999999231445338
159,4030050290,E_Junggar_Pendi,E,44.74867248535156,89.00984191894531,339253.5625,617,asia,keep,False,False,43,33.50869348697096,0.15987723913155144,0.15987723913155144,1.0,339253.53576660156,0.9999999211993582
160,4030050320,E_Badain_Jaran_Desert,E,41.140159606933594,101.04438018798828,347985.59375,597,asia,keep,False,False,44,34.620454437180896,0.14348907811201347,0.14348907811201347,1.0,347985.60845947266,1.0000000422703494
161,4030050390,E_Central_Mongolia,E,45.302730560302734,105.50830078125,175880.75,323,asia,keep,False,False,22,18.33096778194936,0.17302340628324092,0.17302340628324092,1.0,175880.73681640625,0.9999999250424293
162,4030050410,E_Turpan_Pendi,E,42.51784896850586,91.48905944824219,144409.0,253,asia,keep,False,False,23,15.196122114757898,0.19171092532328693,0.19171092532328693,1.0,144409.00469970703,1.0000000325444192
163,4030050430,E_Altai_Mountains,E,44.98558044433594,99.01803588867188,204224.875,373,asia,keep,False,False,28,20.868534390503616,0.17766534904407066,0.17766534904407066,1.0,204224.84381103516,0.9999998472812637
164,4030050450,E_East_Gobi_Desert,E,43.72527313232422,111.0769271850586,361251.59375,646,asia,keep,False,False,44,35.38445638125527,0.13661075692071858,0.13661075692071858,1.0,361251.60919189453,1.0000000427455402
165,4030050470,E_Plateau_of_Tibet,E,32.225486755371094,86.40540313720703,400840.21875,612,asia,keep,False,False,48,39.39358190982103,0.12937285428135054,0.12937285428135054,1.0,400840.19818115234,0.999999948685669
166,4030050980,E_North_Plateau_of_Tibet,E,35.09633255004883,86.29702758789062,192619.6875,304,asia,keep,False,False,27,21.01550788092382,0.2118468328666334,0.2118468328666334,1.0,192619.68811035156,1.0000000031686873
167,5030000010,C_Sumatra,C,-0.44145411252975464,101.71015167236328,492732.78125,637,asia,keep,False,False,43,38.862616252679395,0.026004365919428712,0.026004365919428712,1.0,492732.75018310547,0.9999999369498119
168,5030007690,C_Java,C,-7.304895877838135,110.38360595703125,175142.140625,228,australia,keep,False,False,18,14.163840056162142,0.03264121119940941,0.03264121119940941,1.0,175142.14111328125,1.0000000027879141
169,5030011800,C_Nusa_Tenggara,C,-8.970340728759766,119.01874542236328,118570.875,155,australia,keep,False,False,9,8.523307439386054,0.02770788626918541,0.02770788626918541,1.0,118570.8794555664,1.0000000375772415
170,5030014020,C_East_Timor_Islands,C,-8.975043296813965,125.4461669921875,82614.203125,108,australia,keep,True,False,7,6.959327388457816,0.0,0.0,1.0,82614.20935058594,1.0000000753573322
171,5030015660,C_Borneo,C,0.8877425193786621,114.2563247680664,758966.4375,981,asia,keep,False,False,60,54.665279229674766,0.0,0.0,1.0,758966.3812866211,0.9999999259343021
172,5030022500,C_Philippines,C,11.627100944519043,122.5772705078125,505703.75,668,asia,keep,False,False,42,40.214425170538696,0.0,0.0,1.0,505703.7443847656,0.9999999888961979
173,5030031240,C_Sulawesi,C,-2.2050254344940186,121.41685485839844,328683.25,425,australia,keep,False,False,24,23.825786074517822,0.0,0.0,1.0,328683.23864746094,0.9999999654605488
174,5030037270,C_Maluku,C,-3.9612314701080322,129.9882049560547,91925.953125,119,australia,keep,False,False,8,7.810191095979633,0.027974140256146942,0.027974140256146942,1.0,91925.97332763672,1.0000002197707616
175,5030038940,C_Halmahera_Islands,C,0.29868975281715393,127.99083709716797,63497.38671875,82,asia,keep,True,False,5,4.958580297277868,0.0,0.0,1.0,63497.386291503906,0.9999999932714382
176,5030040360,C_Papua_New_Guinea_Island,C,-5.330036163330078,140.50607299804688,1041547.0625,1352,australia,keep,False,False,89,87.99518451951054,0.0024689714928744317,0.0024689714928744317,1.0,1041547.0889282227,1.0000000253740071
177,5030049720,C_North_Australia_Coast,C,-16.456905364990234,134.90902709960938,1301614.0,1754,australia,keep,False,False,140,121.11530322369762,0.051910887985507165,0.051910887985507165,1.0,1301613.9936523438,0.9999999951232422
178,5030050850,C_Bismark_Sea_Islands,C,-5.053763389587402,150.77378845214844,105673.859375,137,australia,keep,False,False,9,8.9686337076653,0.0,0.0,1.0,105673.84985351562,0.9999999098974484
179,5030053140,C_Solomon_Islands,C,-8.204461097717285,158.99917602539062,96553.171875,126,australia,keep,False,False,8,7.995030516246485,0.0,0.0,1.0,96553.169921875,0.9999999797715087
180,5030055960,C_West_Australia_Coast,C,-26.510242462158203,117.36813354492188,840925.6875,1218,australia,keep,False,False,88,77.31903975106394,0.04945338808522104,0.04945338808522104,1.0,840925.6949462891,1.0000000088548717
181,5030067860,C_East_Australia_Coast,C,-27.772510528564453,148.19471740722656,689676.625,1017,australia,keep,False,False,85,68.03262749197128,0.10966828337922835,0.10966828337922835,1.0,689676.6098632812,0.9999999780524406
182,5030073410,R_Murray_Darling_River,R,-31.590456008911133,146.16184997558594,1057959.0,1608,australia,keep,False,False,94,82.57067250262193,0.0831248823133176,0.0831248823133176,1.0,1057959.0259399414,1.0000000245188532
183,5030073420,C_South_Australia_Coast,C,-31.97826385498047,131.42381286621094,514093.8125,783,australia,keep,False,False,51,41.917883742208794,0.1287753399925418,0.1287753399925418,1.0,514093.80877685547,0.9999999927578499
184,5030077640,C_Tasmania,C,-41.914344787597656,146.72601318359375,69723.453125,121,australia,keep,True,False,9,6.757752036555701,0.0,0.0,1.0,69723.45141601562,0.999999975489103
185,5030082270,C_New_Zealand_South_Island,C,-43.64261245727539,170.8855438232422,169056.1875,302,australia,keep,False,False,18,15.922077935555162,0.018126321564091892,0.018126321564091892,1.0,169056.18115234375,0.9999999624523873
186,5030085040,C_New_Zealand_North_Island,C,-38.14042663574219,175.49240112304688,182538.59375,300,australia,keep,False,False,18,16.577750003782086,0.01678750085859248,0.01678750085859248,1.0,182538.58795166016,0.9999999682349923
187,5030087590,E_Lake_Eyre_Basin,E,-25.518882751464844,139.3301239013672,1305958.5,1872,australia,keep,False,False,120,105.22174058324387,0.07111168231579999,0.07111168231579999,1.0,1305958.5820922852,1.0000000628597963
188,5030087600,E_Australia_Northwest_Plateau,E,-21.514141082763672,128.49734497070312,1149551.75,1597,australia,keep,False,False,117,97.09927487415625,0.08897484198662978,0.08897484198662978,1.0,1149551.8880004883,1.0000001200472168
189,5030087690,E_Great_Victoria_Desert,E,-28.401527404785156,125.76396942138672,848857.6875,1247,australia,keep,False,False,85,69.57738225508626,0.11244108825194274,0.11244108825194274,1.0,848857.7356567383,1.000000056731227
190,6030000010,C_Gulf_of_Darien_Coast,C,7.8939032554626465,-76.5601806640625,82063.359375,107,south_america,keep,True,False,14,9.180374783393102,0.24781496769932443,0.24781496769932443,1.0,82063.35302734375,0.9999999226493249
191,6030000740,R_Magdalena_River,R,6.395747184753418,-74.70780944824219,259939.546875,338,south_america,keep,False,False,31,22.16659192901437,0.1775067142206637,0.1775067142206637,1.0,259939.53131103516,0.999999940124675
192,6030000750,C_Carribean_Coast,C,10.040581703186035,-68.32926940917969,321023.03125,421,south_america,keep,False,False,33,28.12731756899382,0.13311764220586986,0.13311764220586986,1.0,321022.99810791016,0.9999998967610214
193,6030004470,R_Orinoco_River,R,5.705295562744141,-67.9323959350586,938819.375,1219,south_america,keep,False,False,86,71.00263651093096,0.09815667485890052,0.09815667485890052,1.0,938819.352355957,0.9999999758802987
194,6030004480,C_Northeast_South_America_Coast,C,4.312986373901367,-56.431583404541016,558093.25,723,south_america,keep,False,False,60,49.19599616991191,0.08036792251076372,0.08036792251076372,1.0,558093.2445068359,0.9999999901572648
195,6030006540,C_South_Amapa_Coast,C,-0.03803950548171997,-51.380435943603516,35625.94921875,46,south_america,keep,True,False,8,5.135839769732753,0.3839707965031921,0.3839707965031921,1.0,35625.954040527344,1.0000001353445298
196,6030007000,R_Amazon_River,R,-6.6467084884643555,-64.56704711914062,5935067.5,7752,south_america,keep,False,False,492,451.3329970489516,0.03220612667217952,0.03220612667217952,1.0,5935067.252868652,0.9999999583608193
197,6030007010,C_Amazon_River_Delta,C,-2.0860137939453125,-50.292457580566406,117618.3203125,152,south_america,keep,False,False,16,11.313134470043638,0.1638727016208715,0.1638727016208715,1.0,117618.32006835938,0.9999999979242976
198,6030007950,R_Tocantins_River,R,-11.239239692687988,-49.48603439331055,769437.8125,1015,south_america,keep,False,False,91,72.34771763907239,0.09931004133083282,0.09931004133083282,1.0,769437.839050293,1.0000000345060933
199,6030007960,C_Capim_River_Delta,C,-2.851447582244873,-48.27799987792969,85848.671875,111,south_america,keep,True,False,10,8.48067938981482,0.18892795649131358,0.18892795649131358,1.0,85848.66003417969,0.9999998620733431
200,6030008320,C_North_Brazil_South_Atlantic_Coast,C,-3.966259717941284,-45.34529495239258,277285.0,359,south_america,keep,False,False,33,26.533815335769223,0.10927709115593898,0.10927709115593898,1.0,277284.9874267578,0.9999999546558876
201,6030009760,R_Parnaiba_River,R,-7.2589802742004395,-43.27925491333008,333266.21875,434,south_america,keep,False,False,40,32.79711472904662,0.13179061066865072,0.13179061066865072,1.0,333266.22369384766,1.0000000148345298
202,6030009770,C_East_Brazil_South_Atlantic_Coast,C,-6.203597068786621,-37.89056396484375,283236.125,368,south_america,keep,False,False,32,27.830924252340388,0.08227154511131665,0.08227154511131665,1.0,283236.11755371094,0.99999997370996
203,6030011780,R_Sao_Francisco_River,R,-13.403438568115234,-43.225826263427734,644986.375,858,south_america,keep,False,False,79,63.39478741093347,0.13475866661205474,0.13475866661205474,1.0,644986.4122924805,1.0000000578190205
204,6030011790,C_South_East_Brazil_Coast,C,-16.454879760742188,-41.10375213623047,581624.125,785,south_america,keep,False,False,63,54.4661697784706,0.0722758233720297,0.0722758233720297,1.0,581624.0892944336,0.9999999386105822
205,6030014330,C_Uruguay_South_Brazil_Coast,C,-29.996868133544922,-53.76016616821289,654270.6875,977,south_america,keep,False,False,61,52.21340064216466,0.07306266345666967,0.07306266345666967,1.0,654270.6610107422,0.9999999595133049
206,6030016970,R_Parana_River,R,-22.868391036987305,-56.68667221069336,2644143.25,3720,south_america,keep,False,False,257,225.948336708002,0.06841255616791936,0.06841255616791936,1.0,2644143.431640625,1.0000000686954555
207,6030016980,C_La_Plata_Delta,C,-34.782127380371094,-58.475372314453125,20991.11328125,33,south_america,keep,True,False,6,2.9067802598598096,0.4047490774379118,0.4047490774379118,0.7725924589195907,20991.114501953125,1.0000000581533295
208,6030017370,C_North_Argentina_South_Atlantic_Coast,C,-36.31681823730469,-62.00957107543945,391633.9375,628,south_america,keep,False,False,42,36.50669267056721,0.09290858231822581,0.09290858231822581,1.0,391633.9651489258,1.0000000705989016
209,6030018850,R_Colorado_River_Argentina,R,-34.40580749511719,-67.86532592773438,403958.625,634,south_america,keep,False,False,48,38.60380639874021,0.15275070590435602,0.15275070590435602,1.0,403958.66815185547,1.0000001068224635
210,6030018860,C_Patagonia,C,-44.17690658569336,-68.73529815673828,717876.875,1302,south_america,keep,False,True,82,68.49543339686886,0.07733642082108716,0.07733642082108716,1.0,717876.8824462891,1.000000010372655
211,6030021870,C_South_Chile_South_Pacific_Coast,C,-48.886478424072266,-72.27598571777344,401330.78125,796,south_america,keep,False,False,53,40.8272687384637,0.0768555692561497,0.0768555692561497,1.0,401330.7915344238,1.0000000256258037
212,6030026140,C_North_Chile_South_Pacific_Coast,C,-30.08050537109375,-70.76556396484375,417490.5,630,south_america,keep,False,False,55,42.72662759480835,0.11855426738414268,0.11855426738414268,1.0,417490.49365234375,0.999999984795687
213,6030029280,C_Peru_Pacific_Coast,C,-11.671296119689941,-75.93858337402344,316791.9375,419,south_america,keep,False,False,41,32.62821759729478,0.137081635073379,0.137081635073379,1.0,316791.95611572266,1.0000000587632463
214,6030032290,C_Columbia_Ecuador_Pacific_Coast,C,1.4979541301727295,-78.60574340820312,225672.5625,292,south_america,keep,False,False,31,21.056465750576816,0.15263452204884545,0.15263452204884545,1.0,225672.56188964844,0.9999999972954109
215,6030040460,E_Salinas_Grande_Mar_Chiquita,E,-29.597049713134766,-65.39700317382812,308226.875,458,south_america,keep,False,False,39,30.22107836905004,0.14995609086977413,0.14995609086977413,1.0,308226.86346435547,0.9999999625741768
216,6030040470,E_La_Puna_Altiplano,E,-20.684783935546875,-68.18938446044922,328865.3125,455,south_america,keep,False,False,43,33.82678013714664,0.17446911164231316,0.17446911164231316,1.0,328865.3294067383,1.0000000514093084
217,7030000010,C_Central_American_Pacific_Coast,C,22.00570297241211,-102.5875015258789,971080.625,1363,north_america,keep,False,False,121,96.42840944771001,0.11842058249888546,0.11842058249888546,1.0,971080.6331787109,1.000000008422278
218,7030008710,R_Colorado_River_of_the_West_North_America,R,36.383766174316406,-110.81399536132812,658562.125,1059,north_america,keep,False,False,77,60.95107049781663,0.12625569653451169,0.12625569653451169,1.0,658562.1891479492,1.0000000974060712
219,7030008720,C_California_and_Baja_California,C,34.222713470458984,-117.95186614990234,489988.40625,772,north_america,keep,False,False,59,47.07224981486892,0.08578446687750246,0.08578446687750246,1.0,489988.4127807617,1.0000000133284006
220,7030014250,C_Oregon_Coast,C,43.45151901245117,-123.41675567626953,44393.984375,79,north_america,keep,True,False,11,6.024333185316017,0.3118743879976297,0.3118743879976297,1.0,44393.99102783203,1.000000149858863
221,7030014930,R_Columbia_River,R,46.08155822753906,-117.04254913330078,672088.0,1255,north_america,keep,False,False,76,62.57568993969161,0.10720247082055778,0.10720247082055778,1.0,672088.0398864746,1.0000000593471012
222,7030014940,C_South_Alaska_Coast_Frazer_River,C,53.06808853149414,-125.9711685180664,669314.1875,1449,north_america,keep,False,False,75,59.49816934863889,0.07295704951426328,0.07295704951426328,1.0,669314.212310791,1.0000000370689752
223,7030021430,C_Churchill_Seal_Rivers,C,56.805110931396484,-102.22174072265625,407489.90625,963,north_america,keep,False,False,48,37.569045519007034,0.13267755321053057,0.13267755321053057,1.0,407489.88671875,0.9999999520693649
224,7030022240,R_Saskatchewan_Nelson_Rivers,R,51.285125732421875,-102.26946258544922,1110230.125,2299,north_america,keep,False,False,124,102.86788197200022,0.09538590872020467,0.09538590872020467,1.0,1110230.203277588,1.0000000705057321
225,7030022250,C_Southwest_Hudson_Bay_Coast,C,52.69977569580078,-87.50457763671875,716985.5,1533,north_america,keep,False,False,78,65.19329736917989,0.09891207297315399,0.09891207297315399,1.0,716985.4949951172,0.9999999930195481
226,7030024600,C_East_Hudson_Bay_Coast,C,54.16206359863281,-75.62594604492188,596505.125,1330,north_america,keep,False,False,71,56.831135350452925,0.14541818867533102,0.14541818867533102,1.0,596505.1317749023,1.00000001135766
227,7030027430,C_South_Hudson_Strait_Ungava_Bay_Coast,C,57.461936950683594,-69.269775390625,395857.71875,954,north_america,keep,False,False,43,34.47502703576002,0.1412910783581493,0.1412910783581493,1.0,395857.74407958984,1.000000063986601
228,7030029460,C_Labrador_Sea_Coast,C,52.221473693847656,-60.261070251464844,543283.375,1151,north_america,keep,False,False,59,49.35039887898253,0.05320987574564384,0.05320987574564384,1.0,543283.4305114746,1.0000001021777531
229,7030033480,C_North_St_Lawrence_Seaway_Coast,C,50.233219146728516,-69.69526672363281,241012.71875,487,north_america,keep,False,False,32,24.033853276363345,0.1450016565955076,0.1450016565955076,1.0,241012.72940063477,1.0000000441911732
230,7030034520,R_Saint_Lawrence_River,R,45.42601776123047,-81.75093078613281,1057761.375,1950,north_america,keep,False,False,117,97.96613776611456,0.09020749263768149,0.09020749263768149,1.0,1057761.3110656738,0.9999999395569477
231,7030034530,C_New_Brunswick_and_Nova_Scotia_Coast,C,46.55769729614258,-65.70494842529297,229353.171875,431,north_america,keep,False,False,24,21.543775129360377,0.06634354325255613,0.06634354325255613,1.0,229353.14950561523,0.9999999024675151
232,7030038340,C_US_North_Atlantic_Coast,C,41.448856353759766,-74.28205871582031,418173.34375,722,north_america,keep,False,False,50,39.72595103054045,0.10377033407121397,0.10377033407121397,1.0,418173.37939453125,1.00000008523865
233,7030042040,C_US_East_Gulf_of_Mexico_North_Atlantic_Coast,C,32.509613037109375,-82.78253936767578,688364.1875,1056,north_america,keep,False,False,77,66.05257588735184,0.055393720617767664,0.055393720617767664,1.0,688364.2233886719,1.0000000521361694
234,7030046750,C_East_Mississippi_Delta,C,31.194225311279297,-89.92500305175781,44379.26953125,67,north_america,keep,True,False,10,6.373024602711048,0.3611458746999112,0.3611458746999112,1.0,44379.27490234375,1.000000121027088
235,7030047060,R_Mississippi_River,R,40.5298957824707,-96.48865509033203,3252721.75,5566,north_america,keep,False,False,325,292.4510460438917,0.053098866830424016,0.053098866830424016,1.0,3252721.639526367,0.999999966036556
236,7030047070,C_West_Mississippi_Delta,C,30.164155960083008,-92.04647064208984,44192.92578125,66,north_america,keep,True,False,7,6.171432903864974,0.2747966130439012,0.2747966130439012,1.0,44192.93035888672,1.0000001035830202
237,7030047840,C_Texas_Gulf_Coast,C,30.991107940673828,-98.30638122558594,470307.78125,709,north_america,keep,False,False,57,45.36806984673134,0.09302643978309522,0.09302643978309522,1.0,470307.7529296875,0.999999939783449
238,7030049270,R_Rio_Grande_Rio_Bravo,R,29.54802131652832,-104.20513153076172,849694.25,1265,north_america,keep,False,False,98,79.9591384915814,0.09908837988687343,0.09908837988687343,1.0,849694.2286987305,0.9999999749306653
239,7030049280,C_Central_America_Gulf_of_Mexico_Caribbean_Coast,C,17.823068618774414,-91.68639373779297,920594.4375,1252,north_america,keep,False,False,108,89.37582986311689,0.08047327370210568,0.08047327370210568,1.0,920594.3779296875,0.9999999352914704
240,7030065090,C_Jamaica,C,18.048606872558594,-77.4200210571289,24300.6484375,33,north_america,keep,True,False,2,1.9980396644476526,0.0,0.0,1.0,24300.64697265625,0.9999999397199727
241,7030065760,C_Cuba,C,21.595169067382812,-79.1902847290039,146156.640625,203,north_america,keep,False,False,13,12.300934516270843,0.01247312476328764,0.01247312476328764,1.0,146156.6435546875,1.000000020044847
242,7030070790,C_Hispaniola,C,18.862016677856445,-71.72332763671875,117991.921875,161,north_america,keep,False,False,10,9.956490412201184,0.01545046498620862,0.01545046498620862,1.0,117991.92138671875,0.99999999586174
243,7030072800,C_Puerto_Rico,C,18.2371883392334,-66.50350189208984,22803.220703125,31,north_america,keep,True,False,2,1.998093698388065,0.0,0.0,1.0,22803.218200683594,0.9999998902592998
244,7030073620,E_Great_Basin_Great_Salt_Lake,E,39.221473693847656,-116.19094848632812,522788.59375,873,north_america,keep,False,False,63,49.855549456360436,0.13693804591353273,0.13693804591353273,1.0,522788.6184082031,1.0000000471666817
245,8030000010,C_Aleutians_South_Alaska_Coast,C,60.5840950012207,-152.5723114013672,573790.1875,1513,north_america,keep,False,True,71,57.23176970234037,0.06828622242277825,0.06828622242277825,1.0,573790.1430969238,0.9999999226144379
246,8030005510,R_Yukon_River,R,64.30769348144531,-144.50045776367188,834606.0625,2504,north_america,keep,False,False,98,79.36733153821821,0.12486587724797059,0.12486587724797059,1.0,834606.0629882812,1.000000000585044
247,8030005520,C_Seward_Peninsula_Alaskan_North_Slope,C,67.73402404785156,-157.85121154785156,405072.3125,1391,north_america,keep,False,False,47,38.99797994327136,0.07012793328133982,0.07012793328133982,1.0,405072.3123474121,0.999999999623307
248,8030008900,C_Beaufort_Sea_Coast,C,68.83226776123047,-138.88400268554688,40808.94140625,146,north_america,keep,True,False,9,6.8252324034797525,0.33090990185956437,0.33090990185956437,1.0,40808.944885253906,1.0000000852510207
249,8030009560,R_Mackenzie_River,R,60.67934799194336,-119.4447021484375,1796235.0,4810,north_america,keep,False,False,172,147.07159241016788,0.06485601298615477,0.06485601298615477,1.0,1796235.0539855957,1.0000000300548624
250,8030009570,C_East_Beaufort_Sea_Amundsen_Gulf_Coast,C,68.54082489013672,-126.73114776611328,159576.46875,564,north_america,keep,False,False,22,15.601400635634784,0.09907505280248416,0.09907505280248416,1.0,159576.46920776367,1.0000000028686165
251,8030010700,C_Canadian_South_Arctic_Ocean_Coast,C,67.50762176513672,-99.69764709472656,668227.875,2265,north_america,keep,False,False,66,52.6955236458721,0.13595975648289266,0.13595975648289266,1.0,668227.8935394287,1.0000000277441714
252,8030016860,C_Northwest_Hudson_Bay_Coast,C,63.000892639160156,-97.51946258544922,518164.71875,1480,north_america,keep,False,False,49,40.483607130936235,0.1150447593635071,0.1150447593635071,1.0,518164.73040771484,1.000000022498087
253,8030022890,C_Banks_Island,C,72.93749237060547,-121.17345428466797,86098.78125,380,north_america,keep,True,True,11,8.356967054432701,0.08848613177472177,0.08848613177472177,1.0,86098.77920532227,0.9999999762519549
254,8030024130,C_Victoria_Island,C,70.7026596069336,-109.69364166259766,350294.0,1375,north_america,keep,False,False,33,26.924813052493036,0.11105911295962681,0.11105911295962681,1.0,350294.01359558105,1.0000000388119152
255,8030028930,C_Prince_of_Wales_Island,C,72.47266387939453,-99.33260345458984,79544.0859375,342,north_america,keep,True,False,11,7.061656497376261,0.2397343274826963,0.2397343274826963,1.0,79544.0756072998,0.9999998701323917
256,8030030130,C_Somerset_Island,C,73.13370513916016,-92.79403686523438,55200.7421875,246,north_america,keep,True,False,10,5.255548319859737,0.3000948562957221,0.3000948562957221,1.0,55200.73811340332,0.9999999261948931
257,8030030970,C_Southhampton_Coats_Islands,C,63.977989196777344,-83.69200897216797,80740.9296875,238,north_america,keep,True,False,14,8.858323482709588,0.3895426420679352,0.3895426420679352,0.9775057617340177,80740.9294128418,0.9999999965982779
258,8030032840,C_North_Baffin_Island_Coast,C,70.57732391357422,-76.80683135986328,279272.1875,1100,north_america,keep,False,False,33,23.882748035825447,0.15354839643596446,0.15354839643596446,1.0,279272.2051849365,1.0000000633250905
259,8030038870,C_South_Baffin_Island_Coast,C,66.51454162597656,-72.35203552246094,377717.78125,1239,north_america,keep,False,False,41,31.280118194199982,0.15799146068522163,0.15799146068522163,1.0,377717.78186035156,1.0000000016158932
260,8030044560,C_Melville_Prince_Patrick_Islands,C,76.13394927978516,-112.76529693603516,142082.484375,769,north_america,keep,False,False,11,10.550954942611531,0.04539442834744718,0.04539442834744718,1.0,142082.49374389648,1.0000000659398414
261,8030047650,C_Ellef_Ringnes_Bathurst_Devon_Islands,C,75.89405822753906,-94.12455749511719,225847.578125,1211,north_america,keep,False,False,23,18.12189756055706,0.12258073554019228,0.12258073554019228,1.0,225847.60098266602,1.0000001012083735
262,8030051550,C_Ellesmere_Island,C,79.81450653076172,-82.18451690673828,332661.71875,2506,north_america,keep,False,False,30,25.431284139100832,0.053212362165845364,0.053212362165845364,1.0,332661.7254180908,1.0000000200446593
