name,fold,n_train_obs,n_fo_train,rho,q,r_grace,r_fo,r_ratio,r_fo_fallback,r_grace_at_boundary,r_fo_at_boundary,two_converged,rho_one,q_one,r_one,r_one_at_boundary,one_converged,loglik_one,loglik_two,lr_stat,lr_p,rho_two_raw,q_two_raw,r_grace_raw,r_fo_raw,r_ratio_raw,loglik_two_raw,lr_stat_raw,lr_p_raw
R_Senegal_River,f1,173,10,0.7716621657112996,0.36619860066964466,0.09462228895190428,0.09462228895190428,1.0,True,False,True,True,0.7716621657112996,0.36619860066964466,0.09462228895190428,False,True,-190.6172409340684,-190.6172409340684,0.0,1.0,0.8002980770282364,0.3081463084209182,0.14126296409228173,3.992827034002163e-08,2.8265207796388874e-07,-189.46717555850068,2.300130751135441,0.1293631087180736
R_Shebelli_Juba_Rivers,f1,173,10,0.7238653543737268,0.4540733895326713,0.12157201464604982,0.12157201464604982,1.0,True,False,True,True,0.7238653543737268,0.4540733895326713,0.12157201464604982,False,True,-208.49515986245814,-208.49515986245814,0.0,1.0,0.731687596072648,0.4616689753612323,0.12156753790612682,4.418160952095712e-08,3.6343262586327693e-07,-208.38899944699588,0.21232083092451148,0.6449544102526178
R_Tigris_Euphrates_River,f1,173,10,0.9323146177938059,0.16037598963995126,0.03663360452346573,0.03663360452346573,1.0,True,False,False,True,0.9323146177938059,0.16037598963995126,0.03663360452346573,False,True,-122.40710595315167,-122.40710595315167,0.0,1.0,0.9224652618476273,0.1286234899550208,0.03314944556978659,1.1343052996600878,34.21792673039238,-115.25984274510176,14.294526416099814,0.00015631876207583597
R_Tocantins_River,f1,173,10,0.8029893898218716,0.3529840958185749,1.1541009809075766e-09,1.1541009809075766e-09,1.0,True,True,False,True,0.8029893898218716,0.3529840958185749,1.1541009809075766e-09,True,True,-161.22670194827504,-161.22670194827504,0.0,1.0,0.8093418599013533,0.33939370961435766,3.120517626096633e-08,0.18635375070942142,5971885.854800508,-160.52034332587576,1.4127172447985572,0.23460583841768845
R_Volga_River,f1,173,10,0.8375055977265513,0.30729364112715835,2.221267927416819e-10,2.221267927416819e-10,1.0,True,True,True,True,0.8375055977265513,0.30729364112715835,2.221267927416819e-10,True,True,-149.76453268406993,-149.76453268406993,0.0,1.0,0.8375094943428744,0.3072832174442831,1.4893389024824377e-09,1.0902978870579548e-08,7.320683594852996,-149.7645328795783,-3.9101672655306174e-07,1.0
R_Volta_River,f1,173,10,0.93481437104491,0.10294457160706814,0.16106398854767062,0.16106398854767062,1.0,True,False,False,True,0.93481437104491,0.10294457160706814,0.16106398854767062,False,True,-155.33691070748512,-155.33691070748512,0.0,1.0,0.9355670375543733,0.10175110536744393,0.16758582792394444,0.06686385974705188,0.39898278139245,-154.7965303279985,1.0807607589732129,0.2985274313621793
R_Yangtze_River,f1,173,10,0.6720074755316122,0.4307540693136582,0.22325446430784018,0.22325446430784018,1.0,True,False,False,True,0.6720074755316122,0.4307540693136582,0.22325446430784018,False,True,-219.78080035260848,-219.78080035260848,0.0,1.0,0.6704898139051741,0.4329805518937873,0.22740843182232234,0.12296710922320624,0.5407324092506927,-219.68726875731684,0.1870631905832738,0.6653722218382812
R_Yellow_River_Huang_He,f1,173,10,0.8732112436356894,0.19998369220650866,0.14349472519420386,0.14349472519420386,1.0,True,False,False,True,0.8732112436356894,0.19998369220650866,0.14349472519420386,False,True,-173.38500830709884,-173.38500830709884,0.0,1.0,0.8732634204357391,0.19993951882468813,0.14371738189274164,0.14013072019070183,0.9750436470884463,-173.384655889722,0.0007048347536624533,0.9788196710312129
R_Yenisey_River,f1,173,10,0.8831170736319098,0.19560304410391413,0.17233579016974243,0.17233579016974243,1.0,True,False,False,True,0.8831170736319098,0.19560304410391413,0.17233579016974243,False,True,-180.40582757679422,-180.40582757679422,0.0,1.0,0.8832954405907425,0.19497400223229508,0.17543140145456051,0.12801783799612929,0.7297316041181369,-180.34821041965606,0.11523431427633568,0.734261868909954
R_Yukon_River,f1,173,10,0.6638275155847552,0.5473216129507694,6.0218257193088414e-09,6.0218257193088414e-09,1.0,True,True,True,True,0.6638275155847552,0.5473216129507694,6.0218257193088414e-09,True,True,-197.3417502107936,-197.3417502107936,0.0,1.0,0.6638346065062112,0.5473269697676927,1.33121904065209e-07,2.0768376376266002e-10,0.0015601021125789135,-197.34175059648535,-7.713834975220379e-07,1.0
R_Zambezi_River,f1,173,10,0.9293869377824386,0.14223479763340505,1.0086627845652329e-10,1.0086627845652329e-10,1.0,True,True,True,True,0.9293869377824386,0.14223479763340505,1.0086627845652329e-10,True,True,-84.80995876609761,-84.80995876609761,0.0,1.0,0.9293944339903393,0.14223631832907846,1.8741653488019278e-13,1.1709203337402849e-09,6247.689588801773,-84.80995884300164,-1.5380805962195154e-07,1.0
C_Aleutians_South_Alaska_Coast,f2,190,27,0.9352573392356287,0.12598689838312996,0.012965988097627747,2.930805738870056e-09,2.260379785020993e-07,False,False,True,True,0.9322921368729198,0.13198679851597367,0.007765956284972842,False,True,-94.45248739827527,-94.05192328358112,0.8011282293882971,0.3707562614343298,0.9352573392356287,0.12598689838312996,0.012965988097627747,2.930805738870056e-09,2.260379785020993e-07,-94.05192328358112,0.8011282293882971,0.3707562614343298
C_Amazon_River_Delta,f2,190,27,0.7920305969082776,0.3790513064908966,1.894616810743803e-08,0.06043083114935684,3189607.038566941,False,True,False,True,0.7860381377746025,0.3922568024166211,3.8174262335918535e-08,True,True,-186.2729454035601,-185.94320659115687,0.6594776248064704,0.41674442194059,0.7920305969082776,0.3790513064908966,1.894616810743803e-08,0.06043083114935684,3189607.038566941,-185.94320659115687,0.6594776248064704,0.41674442194059
C_Angola_Coast,f2,190,27,0.7877923193485823,0.33830508136999937,0.09785909135577904,7.352574537188072e-07,7.513430214119669e-06,False,False,True,True,0.8036192296197584,0.30541814352343605,0.10650977612169718,False,True,-200.86051404089818,-200.17976350268313,1.3615010764301019,0.2432775012955527,0.7877923193485823,0.33830508136999937,0.09785909135577904,7.352574537188072e-07,7.513430214119669e-06,-200.17976350268313,1.3615010764301019,0.2432775012955527
C_Balkan_Peninsula_and_Adriatic_Coast,f2,190,27,0.8410085862957222,0.24916145855170177,0.11600265762595052,0.018446029550763757,0.15901385302949528,False,False,False,True,0.8425301131703826,0.2478858616674953,0.10298533753048679,False,True,-188.12121838163452,-187.00296116875958,2.236514425749874,0.1347845077289744,0.8410085862957222,0.24916145855170177,0.11600265762595052,0.018446029550763757,0.15901385302949528,-187.00296116875958,2.236514425749874,0.1347845077289744
C_Banks_Island,f2,190,27,0.9505283180639075,0.02317769228792531,0.5063063591188754,2.2363143242971515,4.416919290109268,False,False,False,True,0.9617577842795683,0.016790206603946665,0.7698469734720016,False,True,-256.551426144478,-240.91881432178025,31.26522364539551,2.2507555094818677e-08,0.9505283180639075,0.02317769228792531,0.5063063591188754,2.2363143242971515,4.416919290109268,-240.91881432178025,31.26522364539551,2.2507555094818677e-08
C_Beaufort_Sea_Coast,f2,190,27,0.8376386901769168,0.14109514696470907,0.5095759593041023,0.3839846173093054,0.753537544890639,False,False,False,True,0.8416959690886936,0.13727069897479532,0.4951816255133832,False,True,-244.02985450468,-243.78899563581095,0.48171773773810855,0.4876452805636695,0.8376386901769168,0.14109514696470907,0.5095759593041023,0.3839846173093054,0.753537544890639,-243.78899563581095,0.48171773773810855,0.4876452805636695
C_Bight_of_Benin_Coast,f2,190,27,0.9284360796716321,0.11277152660441499,0.18027629864009326,0.44056634296101554,2.443839519029453,False,False,False,True,0.9387201255678658,0.09298034721272891,0.23695294435504302,False,True,-190.62256545244418,-187.7350804387478,5.774970027392783,0.01625599737637711,0.9284360796716321,0.11277152660441499,0.18027629864009326,0.44056634296101554,2.443839519029453,-187.7350804387478,5.774970027392783,0.01625599737637711
C_Bismark_Sea_Islands,f2,190,27,0.8715657272111317,0.14911784071846904,0.14166509707879554,1.4935423860699861,10.54276894498059,False,False,False,True,0.8158787254700537,0.259809605946758,0.22322859899096503,False,True,-219.83933969474262,-196.84168564650102,45.9953080964832,1.1853653720556562e-11,0.8715657272111317,0.14911784071846904,0.14166509707879554,1.4935423860699861,10.54276894498059,-196.84168564650102,45.9953080964832,1.1853653720556562e-11
C_Borneo,f2,190,27,0.68798042083162,0.49510813833845163,1.8433029823812597e-08,0.27694129100539727,15024187.214607136,False,True,False,True,0.6712091533532127,0.5488956327995673,3.121766329343609e-08,True,True,-216.69705839727183,-214.31275077771454,4.768615239114581,0.028983128874404986,0.68798042083162,0.49510813833845163,1.8433029823812597e-08,0.27694129100539727,15024187.214607136,-214.31275077771454,4.768615239114581,0.028983128874404986
C_Buor_Khaya_Gulf_Coast,f2,190,27,0.9452037192096896,0.030823463003628156,0.7100646987509793,0.744199971216477,1.0480734678481305,False,False,False,True,0.9449891204325179,0.030941921692716746,0.7146959156141913,False,True,-254.21494990516052,-254.20424020005854,0.02141941020397553,0.8836421630385273,0.9452037192096896,0.030823463003628156,0.7100646987509793,0.744199971216477,1.0480734678481305,-254.20424020005854,0.02141941020397553,0.8836421630385273
C_California_and_Baja_California,f2,190,27,0.8807231468890636,0.21163182474861736,0.03230425838303584,0.06793993996870297,2.1031264411994903,False,False,False,True,0.8771747342442215,0.21842420374480598,0.0328991977545081,False,True,-152.37299123943242,-152.15691238628537,0.432157706294106,0.5109320895833961,0.8807231468890636,0.21163182474861736,0.03230425838303584,0.06793993996870297,2.1031264411994903,-152.15691238628537,0.432157706294106,0.5109320895833961
C_Canadian_South_Arctic_Ocean_Coast,f2,190,27,0.8568137382212428,0.17148826835104355,0.3819660453264213,0.19792440600010963,0.5181727758836967,False,False,False,True,0.8729676858244628,0.1463181822299385,0.3787319598919616,False,True,-229.94603643049044,-229.16836575089556,1.5553413591897538,0.21234864064884218,0.8568137382212428,0.17148826835104355,0.3819660453264213,0.19792440600010963,0.5181727758836967,-229.16836575089556,1.5553413591897538,0.21234864064884218
C_Capim_River_Delta,f2,190,27,0.8665540818766091,0.2503220656484815,1.958347749138882e-09,2.017639298968398e-11,0.010302763132112707,False,True,True,True,0.8665534392729712,0.25032429949326407,1.1872179811695876e-07,True,True,-144.85551560064462,-144.85551154571888,8.109851478366181e-06,0.9977278032995894,0.8665540818766091,0.2503220656484815,1.958347749138882e-09,2.017639298968398e-11,0.010302763132112707,-144.85551154571888,8.109851478366181e-06,0.9977278032995894
C_Carribean_Coast,f2,190,27,0.8921918306736328,0.2002342060786175,0.00916859970244429,2.8479026945636775e-08,3.106147925516309e-06,False,False,True,True,0.8871046130147523,0.21108343388926665,0.0015161345262990741,False,True,-130.15929650606174,-130.07471807517325,0.16915686177696898,0.6808622208122657,0.8921918306736328,0.2002342060786175,0.00916859970244429,2.8479026945636775e-08,3.106147925516309e-06,-130.07471807517325,0.16915686177696898,0.6808622208122657
C_Central_America_Gulf_of_Mexico_Caribbean_Coast,f2,190,27,0.7786059537066319,0.38198807035455346,1.2672447428962447e-08,0.10864419390621842,8573260.57300627,False,True,False,True,0.7681699561946975,0.4045247794033941,9.066176287394995e-10,True,True,-188.94746456281916,-188.19371416219107,1.5075008012561852,0.2195208383335732,0.7786059537066319,0.38198807035455346,1.2672447428962447e-08,0.10864419390621842,8573260.57300627,-188.19371416219107,1.5075008012561852,0.2195208383335732
C_Central_American_Pacific_Coast,f2,190,27,0.8050820587729345,0.3476041042389749,0.026019236919574064,1.4134176521635854e-07,5.432202552797705e-06,False,False,True,True,0.7934827273176799,0.37099228354224983,0.00754628053717685,False,True,-183.99530501519055,-183.82774561854737,0.3351187932863695,0.5626603900248055,0.8050820587729345,0.3476041042389749,0.026019236919574064,1.4134176521635854e-07,5.432202552797705e-06,-183.82774561854737,0.3351187932863695,0.5626603900248055
C_Chao_Phraya_River_Gulf_of_Thailand_Coast,f2,190,27,0.8297965578909617,0.3363944898829639,1.3965795015662822e-08,6.265987457609783e-10,0.044866672112703905,False,True,True,True,0.8298001207541582,0.33639282881040766,1.8877137834858875e-08,True,True,-172.33141481666465,-172.3314148075076,1.831409690566943e-08,0.9998920226128671,0.8297965578909617,0.3363944898829639,1.3965795015662822e-08,6.265987457609783e-10,0.044866672112703905,-172.3314148075076,1.831409690566943e-08,0.9998920226128671
C_Chukchi_Peninsula,f2,190,27,0.6411849695152532,0.32421524952687103,0.36180088967155377,0.9961507045047501,2.7533119263721684,False,False,False,True,0.7007907018466575,0.2797323034479848,0.47626627055653814,False,True,-256.56863933664334,-253.90185810908736,5.333562455111974,0.02091858536172247,0.6411849695152532,0.32421524952687103,0.36180088967155377,0.9961507045047501,2.7533119263721684,-253.90185810908736,5.333562455111974,0.02091858536172247
C_Churchill_Seal_Rivers,f2,190,27,0.8769269408820667,0.22353983100609864,0.013392209151867727,0.012463101713682935,0.9306232879393751,False,False,False,True,0.8769941761927166,0.22341114551452176,0.01333814998088133,False,True,-143.0456850784273,-143.04541868571349,0.0005327854276515609,0.9815847479482094,0.8769269408820667,0.22353983100609864,0.013392209151867727,0.012463101713682935,0.9306232879393751,-143.04541868571349,0.0005327854276515609,0.9815847479482094
C_Columbia_Ecuador_Pacific_Coast,f2,190,27,0.49240970509529497,0.7620701429763449,8.200114785736465e-07,1.6402513207288167e-07,0.20002784882742383,False,True,True,True,0.4924015879409896,0.762114353953081,6.415129138704396e-07,True,True,-246.023538733558,-246.02353836843494,7.302461426661466e-07,0.9993181722945236,0.49240970509529497,0.7620701429763449,8.200114785736465e-07,1.6402513207288167e-07,0.20002784882742383,-246.02353836843494,7.302461426661466e-07,0.9993181722945236
C_Crimea_West_Azov_Sea_Coast,f2,190,27,0.887680473833883,0.14843040804873628,0.2686712250676195,0.3459789562803069,1.2877410157832514,False,False,False,True,0.8878022697141545,0.1480929963748294,0.27993036811344624,False,True,-212.54296259360797,-212.35681823972277,0.37228870777039447,0.5417593618065459,0.887680473833883,0.14843040804873628,0.2686712250676195,0.3459789562803069,1.2877410157832514,-212.35681823972277,0.37228870777039447,0.5417593618065459
C_Cuba,f2,190,27,0.5176157748134752,0.7186478847533361,1.1032915419474896e-06,0.19631589093223042,177936.55028452483,False,False,False,True,0.5056523229390933,0.7529680182208054,7.205042507906497e-07,True,True,-245.00655449423212,-244.4410895011946,1.1309299860750457,0.28757705810593137,0.5176157748134752,0.7186478847533361,1.1032915419474896e-06,0.19631589093223042,177936.55028452483,-244.4410895011946,1.1309299860750457,0.28757705810593137
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,f2,190,27,0.8514749896729035,0.28337096601074924,1.121206156953139e-07,7.262816034980585e-10,0.0064776811917597555,False,True,True,True,0.8514647573045594,0.2833668290475228,5.458366638005809e-09,True,True,-156.38106375755922,-156.38106488848805,-2.261857673602208e-06,1.0,0.8514749896729035,0.28337096601074924,1.121206156953139e-07,7.262816034980585e-10,0.0064776811917597555,-156.38106488848805,-2.261857673602208e-06,1.0
C_Denmark_Germany_Coast,f2,190,27,0.8559871519238983,0.11398252097083138,0.5920970393145225,0.47072302795516147,0.7950099336759442,False,False,False,True,0.8630234218119303,0.10395195720022422,0.586777650576954,False,True,-250.999681295264,-250.8519734723405,0.2954156458470152,0.5867707761198757,0.8559871519238983,0.11398252097083138,0.5920970393145225,0.47072302795516147,0.7950099336759442,-250.8519734723405,0.2954156458470152,0.5867707761198757
C_East_Australia_Coast,f2,190,27,0.8999323216522492,0.18389916519790594,0.021979452067430395,0.059337415666690436,2.6996767473843373,False,False,False,True,0.9009005198680574,0.18164105579709983,0.0286142167451885,False,True,-136.49305576706035,-136.10640409196554,0.7733033501896216,0.37919707052155016,0.8999323216522492,0.18389916519790594,0.021979452067430395,0.059337415666690436,2.6996767473843373,-136.10640409196554,0.7733033501896216,0.37919707052155016
C_East_Azov_Sea_Northeast_Black_Sea_Coast,f2,190,27,0.9113366428774397,0.11427161543271433,0.2947358804943077,0.46090979221409567,1.563806182813895,False,False,False,True,0.9096388054768302,0.11728159702741964,0.3149279090886673,False,True,-213.85403196052113,-213.1593266804012,1.3894105602398668,0.23850466710017693,0.9113366428774397,0.11427161543271433,0.2947358804943077,0.46090979221409567,1.563806182813895,-213.1593266804012,1.3894105602398668,0.23850466710017693
C_East_Barents_Sea_Coast,f2,190,27,0.8007738206824226,0.29540686519782305,0.14005651390611498,0.5697041493465023,4.067673351689989,False,False,False,True,0.7194334566305247,0.45659907365021785,0.08036084244604101,False,True,-220.35137741217815,-216.84074374789128,7.021267328573742,0.008054720124400101,0.8007738206824226,0.29540686519782305,0.14005651390611498,0.5697041493465023,4.067673351689989,-216.84074374789128,7.021267328573742,0.008054720124400101
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,f2,190,27,0.8124949988768977,0.20707426109362181,0.345878377989422,0.3770208186275439,1.0900387032550336,False,False,False,True,0.8098062137223463,0.2109329577075013,0.34699158705742,False,True,-233.23569835045305,-233.21884788201405,0.033700936878005905,0.8543444061553194,0.8124949988768977,0.20707426109362181,0.345878377989422,0.3770208186275439,1.0900387032550336,-233.21884788201405,0.033700936878005905,0.8543444061553194
C_East_Brazil_South_Atlantic_Coast,f2,190,27,0.8513981980098935,0.2596982082474324,0.056858253330867296,0.009350701719635738,0.16445636599532004,False,False,False,True,0.8393421435603718,0.2849982815860687,0.03363609608492577,False,True,-172.62100678268504,-172.20826356235756,0.82548644065497,0.36358092729660363,0.8513981980098935,0.2596982082474324,0.056858253330867296,0.009350701719635738,0.16445636599532004,-172.20826356235756,0.82548644065497,0.36358092729660363
C_East_Caspian_Sea_Coast,f2,190,27,0.9433154539180868,0.08736364389744912,0.2702657123809303,0.6013896301280088,2.2251791573189674,False,False,False,True,0.9359630962206301,0.09641182975632023,0.30708026795900034,False,True,-208.5585342290631,-205.92312351524183,5.270821427642545,0.021685777323932603,0.9433154539180868,0.08736364389744912,0.2702657123809303,0.6013896301280088,2.2251791573189674,-205.92312351524183,5.270821427642545,0.021685777323932603
C_East_Central_Africa_Coast,f2,190,27,0.8543764482967208,0.26679214221103786,0.004288561134439375,0.018016784684601862,4.201125766849332,False,False,False,True,0.8531213325594387,0.26986131701566496,0.00434960139358029,False,True,-154.2171427731023,-154.1785092021602,0.07726714188419237,0.7810356352600529,0.8543764482967208,0.26679214221103786,0.004288561134439375,0.018016784684601862,4.201125766849332,-154.1785092021602,0.07726714188419237,0.7810356352600529
C_East_China_Coast,f2,190,27,0.8002560878880443,0.21683654663951477,0.24830637788588886,1.1707367958826804,4.714888138800453,False,False,False,True,0.7747911208447723,0.2761141021832527,0.31785222535340246,False,True,-237.64561984833097,-229.6767227341094,15.937794228443124,6.545851083673414e-05,0.8002560878880443,0.21683654663951477,0.24830637788588886,1.1707367958826804,4.714888138800453,-229.6767227341094,15.937794228443124,6.545851083673414e-05
C_East_Hudson_Bay_Coast,f2,190,27,0.7463933625920917,0.3561300701973237,0.12155107872668275,0.8567552292795055,7.048520163329753,False,False,False,True,0.8525938514793626,0.18534244278777293,0.359546825694245,False,True,-233.1412106889731,-225.42933124997816,15.423758877989883,8.590145790350147e-05,0.7463933625920917,0.3561300701973237,0.12155107872668275,0.8567552292795055,7.048520163329753,-225.42933124997816,15.423758877989883,8.590145790350147e-05
C_East_Mediterranean_Coast,f2,190,27,0.8647306618090201,0.21294791068012806,0.0935605476643385,0.10914247982599047,1.1665438323165265,False,False,False,True,0.8652522976599155,0.2117233683519156,0.09666621291870517,False,True,-177.39628218712184,-177.36917833203046,0.05420771018276582,0.815896916308553,0.8647306618090201,0.21294791068012806,0.0935605476643385,0.10914247982599047,1.1665438323165265,-177.36917833203046,0.05420771018276582,0.815896916308553
C_East_Mississippi_Delta,f2,190,27,0.8785814545867598,0.18272917915533834,0.09705093534896332,0.33025869426336774,3.40294189928068,False,False,False,True,0.8838929705602889,0.1750984318228246,0.1352191114063123,False,True,-181.2396917330149,-178.00928582566584,6.460811814698104,0.011027925088306901,0.8785814545867598,0.18272917915533834,0.09705093534896332,0.33025869426336774,3.40294189928068,-178.00928582566584,6.460811814698104,0.011027925088306901
C_East_Nile_Delta,f2,190,27,0.7363341492421038,0.14880227888593625,0.6363836434176101,0.8650290591614924,1.3592886431146687,False,False,False,True,0.746051648695589,0.1445531695196589,0.6707906315284656,False,True,-261.80945149739057,-261.44985520469095,0.7191925853992416,0.396408883532,0.7363341492421038,0.14880227888593625,0.6363836434176101,0.8650290591614924,1.3592886431146687,-261.44985520469095,0.7191925853992416,0.396408883532
C_East_Ob_Bay_Coast,f2,190,27,0.8491592980033427,0.19360945833680268,0.32180248138982614,0.36766017877489415,1.1425026220649825,False,False,False,True,0.8495243786439102,0.19254463308565775,0.3293320076741965,False,True,-229.13803909591115,-229.0899475536303,0.09618308456168734,0.7564590742304755,0.8491592980033427,0.19360945833680268,0.32180248138982614,0.36766017877489415,1.1425026220649825,-229.0899475536303,0.09618308456168734,0.7564590742304755
C_East_Red_Sea_North_Gulf_of_Aden_Coast,f2,190,27,0.33610007454301916,0.797883901455582,7.006810073373689e-06,0.4877468174932498,69610.39508502133,False,False,False,True,0.3621046925803165,0.8637000975490495,4.556483485230846e-07,True,True,-256.90071879899193,-255.9317559425307,1.9379257129224357,0.16389393404711855,0.33610007454301916,0.797883901455582,7.006810073373689e-06,0.4877468174932498,69610.39508502133,-255.9317559425307,1.9379257129224357,0.16389393404711855
C_East_Timor_Islands,f2,190,27,0.4264417977548271,0.7306194632761104,5.7141709278712746e-06,0.6291890866210818,110110.30201287247,False,False,False,True,0.4133012945302821,0.8285115747137226,2.0265891727399137e-07,True,True,-253.3144561218474,-250.35086887963007,5.9271744844346586,0.014909128520915143,0.4264417977548271,0.7306194632761104,5.7141709278712746e-06,0.6291890866210818,110110.30201287247,-250.35086887963007,5.9271744844346586,0.014909128520915143
C_Ellef_Ringnes_Bathurst_Devon_Islands,f2,190,27,0.9715555666089196,0.054438458349631146,0.17592994645368212,0.15040063581359836,0.8548893400203189,False,False,False,True,0.9719918751979572,0.05374563288188456,0.17310144029861993,False,True,-156.9248576903078,-156.85309604323152,0.14352329415254417,0.7048032037044939,0.9715555666089196,0.054438458349631146,0.17592994645368212,0.15040063581359836,0.8548893400203189,-156.85309604323152,0.14352329415254417,0.7048032037044939
C_Ellesmere_Island,f2,190,27,0.9571940330009182,0.08469538769338246,0.029801534792981418,2.534085607848611e-09,8.503205037766765e-08,False,False,True,True,0.9370025352583043,0.12444796350717871,0.001460472759088073,False,True,-81.7743801428327,-80.39492260895294,2.758915067759517,0.09671380535873428,0.9571940330009182,0.08469538769338246,0.029801534792981418,2.534085607848611e-09,8.503205037766765e-08,-80.39492260895294,2.758915067759517,0.09671380535873428
C_Great_Britain,f2,190,27,0.3736035919717627,0.5824774985516249,0.27911787306246455,0.48437254662377294,1.7353691517826015,False,False,False,True,0.36454852354312567,0.6272966253316993,0.26610948096609177,False,True,-262.1784620589108,-261.91277290111526,0.5313783155910414,0.4660279627844449,0.3736035919717627,0.5824774985516249,0.27911787306246455,0.48437254662377294,1.7353691517826015,-261.91277290111526,0.5313783155910414,0.4660279627844449
C_Greater_Dniester_Basin,f2,190,27,0.9053034460859939,0.16218275576418473,0.08546330607722367,0.2939606462987123,3.439612387953876,False,False,False,True,0.9070592854209993,0.15629237047891095,0.12014322461695426,False,True,-171.60282798935094,-167.9102755583785,7.38510486194491,0.006576623544897442,0.9053034460859939,0.16218275576418473,0.08546330607722367,0.2939606462987123,3.439612387953876,-167.9102755583785,7.38510486194491,0.006576623544897442
C_Gulf_of_Darien_Coast,f2,190,27,0.8604975349186618,0.21335060296723132,0.16696722966819663,0.12840976768069629,0.7690716791305507,False,False,False,True,0.8606598280683176,0.21317267419851393,0.16163338995433213,False,True,-197.81577710225847,-197.7179173335985,0.19571953731991698,0.6581983257095042,0.8604975349186618,0.21335060296723132,0.16696722966819663,0.12840976768069629,0.7690716791305507,-197.7179173335985,0.19571953731991698,0.6581983257095042
C_Gulf_of_Guinea_Coast,f2,190,27,0.8437689845171562,0.24594974548611234,0.0934797656572453,0.3456120582403808,3.697185757906247,False,False,False,True,0.8041402503394736,0.3263405373616496,0.06961114506098727,False,True,-194.782023600591,-192.56712175876586,4.429803683650277,0.03531656983487895,0.8437689845171562,0.24594974548611234,0.0934797656572453,0.3456120582403808,3.697185757906247,-192.56712175876586,4.429803683650277,0.03531656983487895
C_Gydan_Bay_Coast,f2,190,27,0.8674196754158631,0.09753349937452344,0.5406814589470706,1.0027190172192328,1.854546703287994,False,False,False,True,0.8623252711222494,0.1022524974231098,0.6009193054958489,False,True,-252.38735242428626,-250.6240176868618,3.526669474848916,0.06038897901605682,0.8674196754158631,0.09753349937452344,0.5406814589470706,1.0027190172192328,1.854546703287994,-250.6240176868618,3.526669474848916,0.06038897901605682
C_Hainan,f2,190,27,0.7558160776031585,0.21496551055240676,0.26009175824530145,1.8727041431638622,7.200167186372937,False,False,False,True,0.8223488088516473,0.1452562194878895,0.5492428276475458,False,True,-251.52398935969725,-234.30888812799998,34.43020246339455,4.418139209994568e-09,0.7558160776031585,0.21496551055240676,0.26009175824530145,1.8727041431638622,7.200167186372937,-234.30888812799998,34.43020246339455,4.418139209994568e-09
C_Halmahera_Islands,f2,190,27,0.8412615038775973,0.22132621816766243,0.19132156930887456,0.5976194573416566,3.1236386963607017,False,False,False,True,0.8523010539837782,0.20161576871796164,0.2671524609749317,False,True,-219.39210833500985,-215.26676148296335,8.25069370409301,0.004073643021416565,0.8412615038775973,0.22132621816766243,0.19132156930887456,0.5976194573416566,3.1236386963607017,-215.26676148296335,8.25069370409301,0.004073643021416565
C_Hispaniola,f2,190,27,0.3669540739035807,0.8241062607014988,0.05920080781153897,2.4827229596274163e-06,4.193731557736452e-05,False,False,False,True,0.3534299476998698,0.8807656550724164,2.4957052914766463e-08,True,True,-258.7082668790067,-258.6792620561469,0.05800964571960776,0.8096698901546777,0.3669540739035807,0.8241062607014988,0.05920080781153897,2.4827229596274163e-06,4.193731557736452e-05,-258.6792620561469,0.05800964571960776,0.8096698901546777
C_Hokkaido,f2,190,27,0.7669331976009807,0.1558815364442234,0.6023049724342651,0.8035920447949403,1.334194605014063,False,False,False,True,0.788665147483141,0.13334846790731264,0.6533609761238578,False,True,-260.0988936743254,-259.7794923987086,0.6388025512335389,0.4241447435860455,0.7669331976009807,0.1558815364442234,0.6023049724342651,0.8035920447949403,1.334194605014063,-259.7794923987086,0.6388025512335389,0.4241447435860455
C_Hub_Porali_Basin,f2,190,27,0.7194867183044842,0.4212739575105636,0.02763680737046291,0.5151183788051124,18.638852596108833,False,False,False,True,0.7511610950399111,0.38168290068342314,0.12156860397597197,False,True,-217.49981499533496,-211.61318308056312,11.77326382954368,0.000600875293675153,0.7194867183044842,0.4212739575105636,0.02763680737046291,0.5151183788051124,18.638852596108833,-211.61318308056312,11.77326382954368,0.000600875293675153
C_Iberian_Atlantic_Coast,f2,190,27,0.8279229682183937,0.2866186771393111,0.06493047648092641,0.13246853716913481,2.04015963456002,False,False,False,True,0.8288371298983308,0.2859033853015755,0.07493822484281486,False,True,-187.85346222536566,-187.47539271997454,0.756139010782249,0.38453951677569087,0.8279229682183937,0.2866186771393111,0.06493047648092641,0.13246853716913481,2.04015963456002,-187.47539271997454,0.756139010782249,0.38453951677569087
C_Iceland,f2,190,27,0.9286791421345086,0.11623501778979672,0.15505560602634869,0.14411311454049533,0.9294285981250243,False,False,False,True,0.9283802854729556,0.11680348440028608,0.15301498404985756,False,True,-171.84003061545258,-171.82744654033806,0.02516815022903529,0.8739487859150598,0.9286791421345086,0.11623501778979672,0.15505560602634869,0.14411311454049533,0.9294285981250243,-171.82744654033806,0.02516815022903529,0.8739487859150598
