subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
all_matched,li_lstm_nonseas,damped_persistence_rho,3,13620,60,0.14864550180867586,0.11429277171897018,0.1863940147016135,-7.2217332372463225,1.1394127179541977e-09
all_matched,li_lstm_nonseas,damped_persistence_rho,4,13620,60,0.234106237114036,0.20843068795981357,0.26730535650087384,-10.76027531103234,1.5378460193656019e-15
all_matched,li_lstm_nonseas,damped_persistence_rho,5,13620,60,0.2732358590991568,0.24523534590116722,0.31070554573242093,-10.55165473753059,3.309778958445408e-15
all_matched,li_lstm_nonseas,damped_persistence_rho,6,13620,60,0.3042915195734286,0.2721835866750166,0.34359294428144704,-10.091158921445528,1.8283999248499463e-14
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,1,12540,60,-0.17917172827480088,-0.3444592518745921,-0.03851670588619706,2.918778143319697,0.004967412332331257
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,2,12540,60,0.07889030309156997,-0.015898826128274535,0.1693845837150036,-1.7645200209072478,0.08282047389416282
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,3,12540,60,0.14825302829890274,0.07778943185732773,0.21903148035684442,-3.631324107320015,0.0005915123751364334
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,4,12540,60,0.17549491023577846,0.11593869789002928,0.24362177747590283,-4.263575443053561,7.362277946856635e-05
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,5,12540,60,0.2106394002101578,0.1628808696571582,0.2731612159782174,-5.422994413863152,1.145234542314524e-06
coverage_ge_0.5,li_lstm_full,kalman_corr_top1,6,12540,60,0.2551559726946061,0.21173527943440812,0.31026711353128217,-7.089102773184079,1.9114941348947685e-09
coverage_ge_0.5,li_lstm_full,kalman_ar1,1,12540,60,-0.18050450474706903,-0.34767041859972087,-0.037415368260986105,2.91504820946763,0.005019487641142785
coverage_ge_0.5,li_lstm_full,kalman_ar1,2,12540,60,0.06314180832428529,-0.034926345515012405,0.15832847147758836,-1.3724517925831374,0.17511797477929072
coverage_ge_0.5,li_lstm_full,kalman_ar1,3,12540,60,0.14820744720423107,0.07993528408927567,0.21851514698854624,-3.6251925615011893,0.0006030887202191619
coverage_ge_0.5,li_lstm_full,kalman_ar1,4,12540,60,0.19326505384588033,0.1381094853777319,0.2589319231477593,-4.809281622346699,1.085638195330858e-05
coverage_ge_0.5,li_lstm_full,kalman_ar1,5,12540,60,0.23034916668356964,0.18417484542244916,0.29108750829789887,-6.05513483055982,1.0473327886798832e-07
coverage_ge_0.5,li_lstm_full,kalman_ar1,6,12540,60,0.26446124377327795,0.22142749639401116,0.31952515281959715,-7.4007258665677,5.666034583113899e-10
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,1,12540,60,-0.14569743630771015,-0.29307547533718864,-0.019661603977395213,2.579739632227703,0.012398182141984522
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,2,12540,60,0.09629048557273712,0.012421766616578797,0.1796177764932094,-2.380332377224704,0.020546320487908862
coverage_ge_0.5,li_lstm_full,ridge_own_perbasin,3,12540,60,0.1674256841457783,0.10819611289776845,0.2318654896817895,-4.659172562989858,1.8549196599215472e-05
